This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.068, 168.218, 228.239, 155
0.069, 174.814, 229.214, 155
0.07, 192.017, 227.878, 155
0.071, 209.162, 231.37, 155
0.072, 243.49, 236.42, 155
0.073, 252.913, 227.058, 155
0.074, 281.621, 222.66, 155
0.075, 302.616, 215.066, 155
0.076, 333.773, 202.862, 155
0.077, 334.835, 189.937, 155
0.078, 347.698, 176.02, 155
0.079, 358.989, 155.103, 155
0.08, 363.985, 146.598, 155
0.081, 360.284, 129.379, 155
0.082, 358.523, 108.929, 155
0.083, 348.645, 98.1287, 155
0.084, 343.726, 90.7138, 155
0.085, 332.463, 74.8106, 155
0.086, 319.689, 72.616, 155
0.087, 308.297, 68.3892, 155
0.088, 293.896, 61.8024, 155
0.089, 283.015, 55.6273, 155
0.09, 270.584, 54.7326, 155
0.091, 264.607, 53.764, 155
0.092, 252.47, 51.0694, 155
0.093, 241.488, 46.8208, 155
0.094, 233.491, 45.5951, 155
0.095, 223.116, 41.687, 155
0.096, 216.676, 41.2759, 155
0.097, 207.586, 37.4097, 155
0.098, 200.254, 35.7514, 155
0.099, 192.41, 33.7935, 155
0.1, 186.129, 31.8924, 155
0.101, 179.326, 32.6794, 155
0.102, 173.867, 29.7261, 155
0.103, 167.342, 27.8628, 155
0.104, 163.788, 28.4705, 155
0.105, 157.84, 27.2362, 155
0.106, 152.907, 25.3514, 155
0.107, 148.66, 25.2599, 155
0.108, 144.028, 24.5159, 155
0.109, 140.466, 23.9339, 155
0.11, 135.782, 21.8389, 155
0.111, 132.424, 20.8152, 155
0.112, 129.379, 21.69, 155
0.113, 124.839, 19.5753, 155
0.114, 122.419, 19.857, 155
0.115, 119.886, 20.0159, 155
0.116, 116.442, 18.3032, 155
0.117, 113.843, 17.9203, 155
0.118, 110.084, 17.2227, 155
0.119, 108.76, 17.2251, 155
0.12, 104.318, 15.6189, 155
0.121, 102.637, 16.087, 155
0.122, 101.346, 15.9954, 155
0.123, 98.475, 15.2097, 155
0.124, 96.086, 14.0816, 155
0.125, 94.626, 14.464, 155
0.126, 92.709, 14.0728, 155
0.127, 90.206, 13.766, 155
0.128, 88.861, 13.6727, 155
0.129, 86.753, 12.93, 155
0.13, 85.142, 12.7596, 155
0.131, 84.353, 12.7487, 155
0.132, 82.179, 12.1964, 155
0.133, 80.312, 12.3645, 155
0.134, 79.654, 12.1144, 155
0.135, 77.082, 11.2121, 155
0.136, 76.357, 11.0116, 155
0.137, 75.221, 11.1901, 155
0.138, 73.501, 10.6426, 155
0.139, 72.303, 10.5087, 155
0.14, 70.71, 10.2607, 155
0.141, 70.42, 10.4844, 155
0.142, 67.996, 8.99778, 155
0.143, 68.022, 9.80732, 155
0.144, 66.2, 9.31375, 155
0.145, 65.949, 9.73008, 155
0.146, 64.287, 9.13743, 155
0.147, 63.26, 9.00802, 155
0.148, 62.188, 8.68715, 155
0.149, 61.42, 8.45279, 155
0, 0, 0, 160
0.001, 0, 0, 160
0.002, 0.002, 0.0632139, 160
0.003, 0.016, 0.189061, 160
0.004, 0.081, 0.395524, 160
0.005, 0.107, 0.428429, 160
0.006, 0.176, 0.563049, 160
0.007, 0.278, 0.7581, 160
0.008, 0.411, 0.860278, 160
0.009, 0.573, 1.02209, 160
0.01, 0.752, 1.11557, 160
0.011, 0.872, 1.16603, 160
0.012, 1.096, 1.21934, 160
0.013, 1.406, 1.40469, 160
0.014, 1.667, 1.45469, 160
0.015, 1.869, 1.53943, 160
0.016, 2.052, 1.56374, 160
0.017, 2.339, 1.62791, 160
0.018, 2.64, 1.93246, 160
0.019, 2.829, 1.93798, 160
0.02, 3.211, 1.9017, 160
0.021, 3.343, 2.05118, 160
0.022, 3.476, 1.96403, 160
0.023, 3.808, 2.35184, 160
0.024, 4.047, 2.15193, 160
0.025, 4.395, 2.34968, 160
0.026, 4.586, 2.58971, 160
0.027, 4.797, 2.41284, 160
0.028, 5.147, 2.58639, 160
0.029, 5.493, 2.70147, 160
0.03, 5.804, 2.69139, 160
0.031, 6.007, 3.18103, 160
0.032, 6.458, 3.28089, 160
0.033, 6.605, 3.10789, 160
0.034, 6.848, 3.08008, 160
0.035, 7.409, 3.48737, 160
0.036, 7.932, 3.91119, 160
0.037, 8.588, 4.77622, 160
0.038, 8.474, 4.0298, 160
0.039, 9.408, 4.74168, 160
0.04, 9.706, 4.96423, 160
0.041, 10.114, 5.13741, 160
0.042, 10.896, 5.65908, 160
0.043, 11.409, 5.8976, 160
0.044, 11.459, 6.05164, 160
0.045, 12.094, 6.01608, 160
0.046, 12.723, 6.28715, 160
0.047, 13.384, 6.88481, 160
0.048, 14.753, 8.93902, 160
0.049, 15.402, 10.0092, 160
0.05, 16.061, 9.59048, 160
0.051, 18.204, 37.2726, 160
0.052, 20.642, 43.7396, 160
0.053, 21.324, 42.3399, 160
0.054, 20.963, 26.1122, 160
0.055, 24.392, 48.5523, 160
0.056, 33.785, 84.3191, 160
0.057, 36.268, 90.7713, 160
0.058, 42.478, 105.651, 160
0.059, 37.57, 84.3579, 160
0.06, 47.703, 108.154, 160
0.061, 56.058, 122.082, 160
0.062, 67.589, 147.022, 160
0.063, 70.758, 144.453, 160
0.064, 86.95, 166.327, 160
0.065, 107.122, 190.141, 160
0.066, 113.051, 190.072, 160
0.067, 132.99, 203.87, 160
0.068, 171.218, 232.352, 160
0.069, 183.961, 231.339, 160
0.07, 210.952, 242.099, 160
0.071, 231.84, 238.819, 160
0.072, 254.894, 241.999, 160
0.073, 276.798, 234.928, 160
0.074, 307.35, 230.559, 160
0.075, 329.355, 220.136, 160
0.076, 337.643, 206.206, 160
0.077, 358.604, 191.416, 160
0.078, 365.972, 172.492, 160
0.079, 380.855, 150.935, 160
0.08, 373.378, 142.457, 160
0.081, 375.91, 120.305, 160
0.082, 370.005, 108.832, 160
0.083, 357.233, 88.6202, 160
0.084, 354.051, 87.5626, 160
0.085, 337.067, 79.8971, 160
0.086, 325.892, 70.981, 160
0.087, 312.555, 66.0101, 160
0.088, 297.983, 61.326, 160
0.089, 286.56, 59.5321, 160
0.09, 275.985, 53.3187, 160
0.091, 265.318, 49.1161, 160
0.092, 253.941, 49.8036, 160
0.093, 241.296, 45.4635, 160
0.094, 232.896, 43.5706, 160
0.095, 223.954, 40.3046, 160
0.096, 216.354, 39.4786, 160
0.097, 210.229, 38.1732, 160
0.098, 200.011, 35.2058, 160
0.099, 193.999, 34.3482, 160
0.1, 187.63, 34.1246, 160
0.101, 180.385, 32.5584, 160
0.102, 174.35, 30.5848, 160
0.103, 170.733, 29.7115, 160
0.104, 164.315, 28.5259, 160
0.105, 159.346, 27.1522, 160
0.106, 153.478, 25.5485, 160
0.107, 149.468, 24.9682, 160
0.108, 144.316, 23.5174, 160
0.109, 138.316, 22.4609, 160
0.11, 136.806, 21.9011, 160
0.111, 132.068, 21.5135, 160
0.112, 127.724, 20.1414, 160
0.113, 125.34, 19.4764, 160
0.114, 122.574, 19.8932, 160
0.115, 119.702, 18.5716, 160
0.116, 116.384, 17.786, 160
0.117, 113.094, 16.7952, 160
0.118, 111.315, 17.1108, 160
0.119, 108.087, 16.2434, 160
0.12, 105.634, 16.4855, 160
0.121, 103.518, 16.2439, 160
0.122, 101.237, 15.8978, 160
0.123, 98.497, 14.8941, 160
0.124, 97.053, 14.7019, 160
0.125, 94.905, 14.4311, 160
0.126, 92.883, 13.8554, 160
0.127, 91.677, 14.2511, 160
0.128, 88.968, 12.831, 160
0.129, 86.751, 12.3662, 160
0.13, 85.565, 12.741, 160
0.131, 83.542, 11.9245, 160
0.132, 81.747, 11.5178, 160
0.133, 81.017, 12.6048, 160
0.134, 78.54, 11.0731, 160
0.135, 77.564, 11.6854, 160
0.136, 76.021, 10.8441, 160
0.137, 75.005, 10.9696, 160
0.138, 73.804, 10.5071, 160
0.139, 72.466, 10.6467, 160
0.14, 71.015, 10.326, 160
0.141, 69.954, 10.0166, 160
0.142, 68.357, 9.91996, 160
0.143, 68.663, 10.2359, 160
0.144, 67.012, 9.80805, 160
0.145, 65.545, 9.54222, 160
0.146, 65.063, 9.40335, 160
0.147, 63.552, 8.93931, 160
0.148, 62.518, 8.72225, 160
0.149, 61.559, 8.83111, 160
0, 0, 0, 165
0.001, 0.006, 0.10938, 165
0.002, 0.001, 0.031607, 165
0.003, 0.025, 0.219943, 165
0.004, 0.059, 0.357098, 165
0.005, 0.114, 0.508924, 165
0.006, 0.188, 0.626623, 165
0.007, 0.337, 0.857573, 165
0.008, 0.45, 0.963068, 165
0.009, 0.605, 1.02517, 165
0.01, 0.827, 1.09228, 165
0.011, 1.004, 1.26095, 165
0.012, 1.181, 1.22566, 165
0.013, 1.467, 1.41665, 165
0.014, 1.674, 1.49724, 165
0.015, 1.904, 1.53062, 165
0.016, 2.171, 1.53289, 165
0.017, 2.308, 1.46463, 165
0.018, 2.527, 1.52292, 165
0.019, 2.898, 1.7668, 165
0.02, 3.132, 1.95309, 165
0.021, 3.398, 2.00539, 165
0.022, 3.561, 1.89691, 165
0.023, 3.858, 2.02036, 165
0.024, 4.198, 2.21061, 165
0.025, 4.454, 2.29257, 165
0.026, 4.771, 2.59279, 165
0.027, 5.004, 2.47588, 165
0.028, 5.295, 2.72433, 165
0.029, 5.525, 2.58019, 165
0.03, 5.885, 2.99229, 165
0.031, 6.393, 3.37558, 165
0.032, 6.655, 3.18779, 165
0.033, 6.834, 3.22373, 165
0.034, 7.175, 3.47367, 165
0.035, 7.671, 3.87902, 165
0.036, 7.967, 4.04029, 165
0.037, 8.357, 4.05556, 165
0.038, 8.6, 4.52482, 165
0.039, 9.303, 4.4841, 165
0.04, 9.808, 4.9444, 165
0.041, 10.495, 5.42641, 165
0.042, 10.906, 5.68042, 165
0.043, 11.875, 7.49996, 165
0.044, 11.88, 6.75852, 165
0.045, 12.826, 7.53324, 165
0.046, 12.949, 7.00189, 165
0.047, 13.996, 7.68388, 165
0.048, 14.765, 8.57518, 165
0.049, 15.172, 8.9849, 165
0.05, 17.137, 10.9723, 165
0.051, 17.217, 10.5571, 165
0.052, 19.421, 27.6449, 165
0.053, 20.453, 27.7175, 165
0.054, 23.391, 47.9244, 165
0.055, 26.461, 62.6809, 165
0.056, 28.168, 58.7207, 165
0.057, 30.982, 70.866, 165
0.058, 37.387, 90.1067, 165
0.059, 50.257, 120.551, 165
0.06, 51.622, 120.511, 165
0.061, 64.255, 141.366, 165
0.062, 75.064, 159.565, 165
0.063, 74.664, 151.77, 165
0.064, 85.692, 165.242, 165
0.065, 107.473, 191.999, 165
0.066, 120.986, 200.832, 165
0.067, 141.123, 216.322, 165
0.068, 191.749, 244.316, 165
0.069, 191.407, 241.579, 165
0.07, 224.051, 246.771, 165
0.071, 254.085, 252.935, 165
0.072, 284.387, 249.49, 165
0.073, 310.744, 246.05, 165
0.074, 336.088, 233.958, 165
0.075, 333.387, 222.797, 165
0.076, 349.225, 210.578, 165
0.077, 369.828, 190.002, 165
0.078, 383.088, 170.117, 165
0.079, 376.777, 161.396, 165
0.08, 387.922, 132.474, 165
0.081, 384.894, 114.019, 165
0.082, 379.745, 104.196, 165
0.083, 363.232, 94.6405, 165
0.084, 352.892, 84.9429, 165
0.085, 345.034, 75.9355, 165
0.086, 333.692, 74.1585, 165
0.087, 315.807, 70.6028, 165
0.088, 300.857, 62.8429, 165
0.089, 289.674, 58.6642, 165
0.09, 276.453, 54.9668, 165
0.091, 264.876, 48.1968, 165
0.092, 254.968, 49.9948, 165
0.093, 244.963, 45.7212, 165
0.094, 233.96, 44.1768, 165
0.095, 226.634, 42.0023, 165
0.096, 214.467, 38.8395, 165
0.097, 209.144, 37.4343, 165
0.098, 200.606, 35.1184, 165
0.099, 192.893, 34.8894, 165
0.1, 187.127, 33.2622, 165
0.101, 180.184, 30.7038, 165
0.102, 174.864, 31.1187, 165
0.103, 167.934, 27.7828, 165
0.104, 165.589, 28.2748, 165
0.105, 157.738, 25.1563, 165
0.106, 154.06, 26.7838, 165
0.107, 148.917, 24.0339, 165
0.108, 145.418, 23.8605, 165
0.109, 141.464, 22.7886, 165
0.11, 137.531, 21.902, 165
0.111, 132.485, 20.3917, 165
0.112, 129.669, 20.7069, 165
0.113, 125.106, 18.9673, 165
0.114, 122.421, 19.236, 165
0.115, 119.332, 18.1042, 165
0.116, 117.239, 18.5834, 165
0.117, 113.906, 17.7028, 165
0.118, 111.066, 17.3617, 165
0.119, 108.205, 16.0138, 165
0.12, 105.366, 15.8028, 165
0.121, 103.806, 15.6509, 165
0.122, 102.121, 15.3238, 165
0.123, 99.335, 15.1072, 165
0.124, 96.866, 14.021, 165
0.125, 95.131, 14.4431, 165
0.126, 92.766, 13.9723, 165
0.127, 91.075, 13.4538, 165
0.128, 89.101, 13.5628, 165
0.129, 87.02, 12.2846, 165
0.13, 84.906, 12.294, 165
0.131, 83.652, 11.7851, 165
0.132, 82.334, 11.9808, 165
0.133, 80.032, 11.6765, 165
0.134, 79.922, 11.7058, 165
0.135, 77.744, 11.2893, 165
0.136, 76.261, 10.7988, 165
0.137, 74.987, 10.7408, 165
0.138, 73.455, 10.5795, 165
0.139, 72.72, 10.2393, 165
0.14, 70.399, 9.98137, 165
0.141, 70.12, 10.6882, 165
0.142, 69.91, 10.3529, 165
0.143, 67.969, 8.84138, 165
0.144, 66.537, 9.90982, 165
0.145, 65.162, 9.06696, 165
0.146, 64.448, 8.53401, 165
0.147, 63.051, 8.86715, 165
0.148, 62.699, 8.79661, 165
0.149, 61.495, 8.27901, 165
0, 0, 0, 170
0.001, 0, 0, 170
0.002, 0.007, 0.113802, 170
0.003, 0.023, 0.201174, 170
0.004, 0.071, 0.343452, 170
0.005, 0.132, 0.510466, 170
0.006, 0.204, 0.698845, 170
0.007, 0.334, 0.811446, 170
0.008, 0.477, 0.964091, 170
0.009, 0.609, 1.0228, 170
0.01, 0.816, 1.14374, 170
0.011, 1.028, 1.22033, 170
0.012, 1.29, 1.28371, 170
0.013, 1.56, 1.44582, 170
0.014, 1.677, 1.3981, 170
0.015, 1.923, 1.41953, 170
0.016, 2.265, 1.60399, 170
0.017, 2.435, 1.58738, 170
0.018, 2.672, 1.60325, 170
0.019, 2.945, 1.77932, 170
0.02, 3.282, 1.98305, 170
0.021, 3.508, 1.96009, 170
0.022, 3.605, 2.06615, 170
0.023, 3.961, 2.16967, 170
0.024, 4.304, 2.18485, 170
0.025, 4.525, 2.47091, 170
0.026, 4.812, 2.40638, 170
0.027, 5.174, 2.7953, 170
0.028, 5.456, 2.6344, 170
0.029, 5.82, 2.93251, 170
0.03, 5.961, 2.85473, 170
0.031, 6.238, 3.13964, 170
0.032, 6.822, 3.29823, 170
0.033, 7.017, 3.14972, 170
0.034, 7.55, 3.64493, 170
0.035, 7.997, 3.8744, 170
0.036, 8.229, 4.05519, 170
0.037, 8.91, 4.76528, 170
0.038, 8.994, 4.22634, 170
0.039, 9.654, 4.6072, 170
0.04, 9.826, 4.50574, 170
0.041, 10.216, 4.54261, 170
0.042, 11.27, 5.46636, 170
0.043, 11.794, 5.72657, 170
0.044, 12.18, 7.03517, 170
0.045, 12.896, 7.42329, 170
0.046, 14.273, 11.0611, 170
0.047, 14.376, 8.66572, 170
0.048, 15.007, 8.13738, 170
0.049, 15.474, 9.3208, 170
0.05, 17.19, 12.5186, 170
0.051, 17.026, 8.83104, 170
0.052, 20.401, 40.163, 170
0.053, 21.478, 35.6825, 170
0.054, 22.865, 41.6121, 170
0.055, 27.465, 60.2661, 170
0.056, 30.153, 69.0528, 170
0.057, 31.567, 67.7249, 170
0.058, 37.774, 86.142, 170
0.059, 47.655, 117.28, 170
0.06, 57.626, 131.633, 170
0.061, 58.702, 131.361, 170
0.062, 79.455, 167.472, 170
0.063, 89.865, 176.336, 170
0.064, 111.142, 203.474, 170
0.065, 124.89, 212.291, 170
0.066, 139.585, 221.053, 170
0.067, 163.566, 233.523, 170
0.068, 181.594, 244.904, 170
0.069, 224.595, 258.084, 170
0.07, 229.865, 258.969, 170
0.071, 282.097, 264.24, 170
0.072, 285.121, 252.014, 170
0.073, 329.425, 249.218, 170
0.074, 339.523, 237.699, 170
0.075, 356.448, 223.554, 170
0.076, 386.531, 202.16, 170
0.077, 398.408, 185.342, 170
0.078, 400.136, 161.081, 170
0.079, 402.974, 142.237, 170
0.08, 391.965, 136.884, 170
0.081, 391.079, 118.761, 170
0.082, 384.044, 100.434, 170
0.083, 370.162, 98.7979, 170
0.084, 357.448, 80.5399, 170
0.085, 344.14, 75.4668, 170
0.086, 331.071, 71.4285, 170
0.087, 315.112, 65.3884, 170
0.088, 307.071, 65.43, 170
0.089, 291.382, 58.5054, 170
0.09, 277.637, 53.6984, 170
0.091, 266.955, 53.1147, 170
0.092, 254.973, 50.1526, 170
0.093, 246.143, 46.242, 170
0.094, 233.784, 43.1684, 170
0.095, 226.453, 41.6947, 170
0.096, 217.894, 39.4338, 170
0.097, 209.902, 38.265, 170
0.098, 201.045, 34.0715, 170
0.099, 194.252, 33.9011, 170
0.1, 188.129, 33.0954, 170
0.101, 181.263, 31.74, 170
0.102, 175.383, 31.1783, 170
0.103, 170.116, 28.0786, 170
0.104, 162.881, 27.3938, 170
0.105, 159.509, 27.1568, 170
0.106, 152.518, 24.3441, 170
0.107, 149.321, 23.8287, 170
0.108, 145.307, 22.3789, 170
0.109, 140.93, 22.2381, 170
0.11, 136.718, 20.961, 170
0.111, 134.025, 21.5254, 170
0.112, 130.192, 21.3267, 170
0.113, 127.205, 21.0567, 170
0.114, 123.759, 19.2995, 170
0.115, 119.368, 18.6211, 170
0.116, 115.852, 16.5438, 170
0.117, 113.346, 17.8292, 170
0.118, 111.446, 16.9053, 170
0.119, 108.868, 16.3047, 170
0.12, 106.235, 16.4762, 170
0.121, 103.312, 14.8864, 170
0.122, 101.461, 14.5825, 170
0.123, 99.034, 15.033, 170
0.124, 97.402, 14.7195, 170
0.125, 95.065, 13.9121, 170
0.126, 92.826, 13.2707, 170
0.127, 91.306, 13.2176, 170
0.128, 89.391, 12.8725, 170
0.129, 88.224, 13.3098, 170
0.13, 86.338, 12.3518, 170
0.131, 83.848, 12.2326, 170
0.132, 82.785, 11.7615, 170
0.133, 80.884, 11.5276, 170
0.134, 79.423, 11.6888, 170
0.135, 78.16, 11.124, 170
0.136, 77.587, 11.3607, 170
0.137, 75.209, 10.5042, 170
0.138, 73.514, 9.97145, 170
0.139, 73.062, 10.4014, 170
0.14, 71.024, 10.083, 170
0.141, 70.304, 10.1398, 170
0.142, 68.804, 9.18845, 170
0.143, 67.888, 9.35647, 170
0.144, 67.248, 9.72391, 170
0.145, 66.306, 9.6648, 170
0.146, 64.616, 8.84503, 170
0.147, 63.902, 8.97398, 170
0.148, 62.41, 8.64627, 170
0.149, 61.571, 8.40125, 170
0, 0, 0, 175
0.001, 0.002, 0.0632139, 175
0.002, 0.008, 0.126238, 175
0.003, 0.022, 0.19369, 175
0.004, 0.058, 0.338579, 175
0.005, 0.098, 0.415206, 175
0.006, 0.196, 0.599653, 175
0.007, 0.325, 0.815705, 175
0.008, 0.454, 0.931603, 175
0.009, 0.677, 1.06145, 175
0.01, 0.86, 1.14822, 175
0.011, 0.993, 1.2087, 175
0.012, 1.268, 1.38859, 175
0.013, 1.589, 1.37335, 175
0.014, 1.813, 1.49333, 175
0.015, 2.019, 1.52991, 175
0.016, 2.301, 1.54609, 175
0.017, 2.542, 1.64567, 175
0.018, 2.734, 1.63072, 175
0.019, 2.938, 1.60317, 175
0.02, 3.177, 1.77304, 175
0.021, 3.591, 1.99342, 175
0.022, 3.848, 2.16862, 175
0.023, 3.882, 1.98295, 175
0.024, 4.269, 2.23039, 175
0.025, 4.522, 2.28375, 175
0.026, 4.839, 2.45257, 175
0.027, 5.248, 2.64206, 175
0.028, 5.391, 2.54953, 175
0.029, 5.664, 2.52965, 175
0.03, 6.197, 3.10937, 175
0.031, 6.475, 2.94744, 175
0.032, 6.897, 3.30884, 175
0.033, 7.288, 3.56442, 175
0.034, 7.637, 3.62343, 175
0.035, 7.907, 3.73261, 175
0.036, 8.478, 4.06245, 175
0.037, 8.666, 4.03911, 175
0.038, 9.156, 4.5633, 175
0.039, 9.455, 4.59521, 175
0.04, 10.417, 5.59277, 175
0.041, 11.023, 5.85102, 175
0.042, 11.452, 5.92501, 175
0.043, 11.852, 5.7308, 175
0.044, 12.128, 5.63308, 175
0.045, 12.881, 6.92451, 175
0.046, 13.862, 7.29774, 175
0.047, 14.644, 9.78056, 175
0.048, 15.594, 8.41244, 175
0.049, 16.078, 8.38582, 175
0.05, 16.859, 9.06869, 175
0.051, 19.292, 29.815, 175
0.052, 19.614, 23.9311, 175
0.053, 20.73, 28.4106, 175
0.054, 25.924, 59.3179, 175
0.055, 28.513, 64.7103, 175
0.056, 30.547, 73.9576, 175
0.057, 37.744, 96.4384, 175
0.058, 37.459, 96.4143, 175
0.059, 47.339, 112.547, 175
0.06, 57.444, 136.12, 175
0.061, 68.295, 154.436, 175
0.062, 84.716, 178.233, 175
0.063, 96.573, 186.212, 175
0.064, 105.438, 193.215, 175
0.065, 126.296, 213.099, 175
0.066, 161.28, 241.74, 175
0.067, 169.924, 241.367, 175
0.068, 186.826, 249.698, 175
0.069, 226.952, 264.316, 175
0.07, 262.484, 268.77, 175
0.071, 285.588, 265.267, 175
0.072, 309.542, 261.717, 175
0.073, 330.7, 249.338, 175
0.074, 350.582, 242.248, 175
0.075, 367.447, 224.828, 175
0.076, 391.299, 206.346, 175
0.077, 400.604, 185.591, 175
0.078, 414.481, 167.54, 175
0.079, 416.849, 146.941, 175
0.08, 406.817, 127.972, 175
0.081, 394.772, 120.086, 175
0.082, 386.92, 100.74, 175
0.083, 372.08, 90.2599, 175
0.084, 360.926, 83.471, 175
0.085, 342.302, 75.6246, 175
0.086, 332.634, 68.7175, 175
0.087, 318.725, 64.2157, 175
0.088, 303.116, 59.7203, 175
0.089, 289.077, 55.985, 175
0.09, 277.13, 52.9271, 175
0.091, 266.424, 50.4826, 175
0.092, 258.42, 50.0263, 175
0.093, 245.83, 46.0726, 175
0.094, 234.492, 42.9122, 175
0.095, 226.044, 42.2197, 175
0.096, 216.201, 38.6001, 175
0.097, 211.268, 38.3904, 175
0.098, 202.718, 35.9019, 175
0.099, 195.472, 34.169, 175
0.1, 187.994, 32.5671, 175
0.101, 180.243, 28.6849, 175
0.102, 174.187, 29.3661, 175
0.103, 169.701, 28.4804, 175
0.104, 163.782, 27.6882, 175
0.105, 159.26, 26.1324, 175
0.106, 154.637, 24.9527, 175
0.107, 150.409, 24.5441, 175
0.108, 144.834, 21.8821, 175
0.109, 141.317, 22.9817, 175
0.11, 137.792, 22.2947, 175
0.111, 133.9, 20.4469, 175
0.112, 131.372, 20.818, 175
0.113, 126.812, 18.7641, 175
0.114, 123.066, 19.447, 175
0.115, 120.088, 18.2903, 175
0.116, 117.203, 17.7445, 175
0.117, 114.643, 18.0423, 175
0.118, 110.954, 15.884, 175
0.119, 109.285, 16.25, 175
0.12, 105.942, 15.2784, 175
0.121, 103.292, 14.4172, 175
0.122, 102.127, 15.3478, 175
0.123, 99.651, 14.9198, 175
0.124, 96.626, 13.7188, 175
0.125, 94.65, 13.988, 175
0.126, 92.764, 13.9166, 175
0.127, 91.181, 13.0661, 175
0.128, 89.483, 13.1422, 175
0.129, 88.044, 13.3325, 175
0.13, 86.658, 12.3584, 175
0.131, 84.549, 12.0646, 175
0.132, 82.602, 11.4497, 175
0.133, 80.378, 10.9271, 175
0.134, 79.038, 10.8885, 175
0.135, 78.513, 11.2823, 175
0.136, 76.81, 10.6358, 175
0.137, 75.921, 10.3992, 175
0.138, 74.106, 10.4931, 175
0.139, 72.798, 9.98365, 175
0.14, 71.5, 9.91806, 175
0.141, 69.9, 9.19315, 175
0.142, 69.374, 9.65878, 175
0.143, 68.261, 9.35002, 175
0.144, 67.167, 9.69676, 175
0.145, 66.061, 9.26549, 175
0.146, 64.733, 8.64776, 175
0.147, 64.471, 9.44792, 175
0.148, 62.781, 8.52755, 175
0.149, 61.773, 8.58787, 175
0, 0, 0, 180
0.001, 0.002, 0.0632139, 180
0.002, 0.008, 0.126238, 180
0.003, 0.03, 0.234734, 180
0.004, 0.075, 0.362457, 180
0.005, 0.132, 0.49252, 180
0.006, 0.216, 0.633517, 180
0.007, 0.371, 0.800849, 180
0.008, 0.484, 0.939012, 180
0.009, 0.654, 1.00513, 180
0.01, 0.91, 1.22715, 180
0.011, 1.154, 1.28074, 180
0.012, 1.377, 1.4916, 180
0.013, 1.583, 1.28729, 180
0.014, 1.873, 1.46112, 180
0.015, 2.142, 1.44147, 180
0.016, 2.446, 1.57768, 180
0.017, 2.681, 1.62457, 180
0.018, 2.847, 1.63083, 180
0.019, 3.029, 1.8953, 180
0.02, 3.483, 2.09373, 180
0.021, 3.607, 2.00762, 180
0.022, 3.828, 2.12, 180
0.023, 4.179, 2.29934, 180
0.024, 4.447, 2.16545, 180
0.025, 4.647, 2.34614, 180
0.026, 5.033, 2.52743, 180
0.027, 5.363, 2.58983, 180
0.028, 5.74, 2.82284, 180
0.029, 6.039, 3.03175, 180
0.03, 6.476, 3.28107, 180
0.031, 6.514, 3.10029, 180
0.032, 6.97, 3.17948, 180
0.033, 7.446, 3.39545, 180
0.034, 7.759, 3.74472, 180
0.035, 8.116, 3.75187, 180
0.036, 8.597, 4.42251, 180
0.037, 9.219, 5.01927, 180
0.038, 9.49, 4.55652, 180
0.039, 10.002, 5.05648, 180
0.04, 10.247, 4.68188, 180
0.041, 10.985, 5.75402, 180
0.042, 11.516, 5.41902, 180
0.043, 11.889, 5.91732, 180
0.044, 13.006, 7.65872, 180
0.045, 13.472, 7.68005, 180
0.046, 14.5, 9.40085, 180
0.047, 14.687, 7.96524, 180
0.048, 16.65, 27.8676, 180
0.049, 17.84, 28.6804, 180
0.05, 19.008, 40.3071, 180
0.051, 17.939, 10.7851, 180
0.052, 20.373, 35.8902, 180
0.053, 23.745, 48.0752, 180
0.054, 22.023, 15.4936, 180
0.055, 29.824, 69.2854, 180
0.056, 29.86, 66.1761, 180
0.057, 32.991, 72.8789, 180
0.058, 40.828, 95.4978, 180
0.059, 56.376, 136.983, 180
0.06, 64.925, 149.137, 180
0.061, 75.328, 169.354, 180
0.062, 82.098, 170.196, 180
0.063, 102.278, 201.291, 180
0.064, 111.924, 205.193, 180
0.065, 136.053, 226.694, 180
0.066, 159.586, 250.087, 180
0.067, 191.483, 259.138, 180
0.068, 222.591, 273.653, 180
0.069, 232.321, 267.892, 180
0.07, 273.94, 278.036, 180
0.071, 289.143, 270.57, 180
0.072, 338.928, 269.544, 180
0.073, 364.389, 259.917, 180
0.074, 389.485, 242.23, 180
0.075, 402.929, 221.524, 180
0.076, 408.825, 205.849, 180
0.077, 422.364, 185.108, 180
0.078, 419.707, 167.016, 180
0.079, 430.021, 137.079, 180
0.08, 413.401, 119.976, 180
0.081, 402.903, 121.314, 180
0.082, 393.578, 95.4395, 180
0.083, 376.571, 89.5278, 180
0.084, 360.674, 79.3966, 180
0.085, 346.218, 75.4329, 180
0.086, 336.021, 68.8772, 180
0.087, 321.925, 64.6338, 180
0.088, 305.903, 60.679, 180
0.089, 292.048, 56.8683, 180
0.09, 277.331, 51.3216, 180
0.091, 265.145, 51.7668, 180
0.092, 254.379, 47.0442, 180
0.093, 247.173, 45.0527, 180
0.094, 232.645, 41.8712, 180
0.095, 227.732, 41.0126, 180
0.096, 217.413, 37.0594, 180
0.097, 210.938, 36.5683, 180
0.098, 201.717, 35.6941, 180
0.099, 194.525, 33.1016, 180
0.1, 187.033, 31.3169, 180
0.101, 181.587, 31.3272, 180
0.102, 176.101, 29.1762, 180
0.103, 169.751, 28.4147, 180
