This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.054, 103.763, 321.937, 455
0.055, 154.477, 426.064, 455
0.056, 215.954, 510.299, 455
0.057, 259.622, 549.209, 455
0.058, 329.679, 616.819, 455
0.059, 383.698, 650.89, 455
0.06, 511.442, 714.37, 455
0.061, 614.772, 740.439, 455
0.062, 716.425, 742.044, 455
0.063, 813.002, 726.67, 455
0.064, 952.592, 688.747, 455
0.065, 1038.41, 600.953, 455
0.066, 1096.88, 529.472, 455
0.067, 1094.86, 457.711, 455
0.068, 1081.4, 381.799, 455
0.069, 1045.36, 323.786, 455
0.07, 1025.75, 258.899, 455
0.071, 950.779, 228.757, 455
0.072, 886.657, 186.845, 455
0.073, 822.794, 167.971, 455
0.074, 761.347, 153.1, 455
0.075, 722.244, 152.679, 455
0.076, 668.538, 126.821, 455
0.077, 618.854, 117.215, 455
0.078, 581.459, 110.152, 455
0.079, 542.606, 101.999, 455
0.08, 511.341, 88.9992, 455
0.081, 480.176, 82.8787, 455
0.082, 445.722, 71.6282, 455
0.083, 424.531, 69.0262, 455
0.084, 403.705, 65.2605, 455
0.085, 381.234, 59.9483, 455
0.086, 366.4, 57.5012, 455
0.087, 345.24, 53.5439, 455
0.088, 328.889, 48.2881, 455
0.089, 312.228, 46.0336, 455
0.09, 297.083, 42.8638, 455
0.091, 286.145, 41.1818, 455
0.092, 272.145, 39.2537, 455
0.093, 260.176, 36.4156, 455
0.094, 253.15, 36.4433, 455
0.095, 241.525, 33.4024, 455
0.096, 233.227, 33.245, 455
0.097, 221.908, 31.4054, 455
0.098, 213.438, 28.4614, 455
0.099, 206.452, 25.9561, 455
0.1, 201.204, 27.1183, 455
0.101, 193.312, 25.6741, 455
0.102, 186.448, 23.4137, 455
0.103, 181.486, 23.8712, 455
0.104, 173.981, 21.0033, 455
0.105, 168.835, 20.3843, 455
0.106, 164.038, 20.4802, 455
0.107, 159.316, 19.1011, 455
0.108, 153.271, 17.7445, 455
0.109, 149.143, 18.249, 455
0.11, 146.239, 17.5561, 455
0.111, 141.461, 17.0445, 455
0.112, 137.79, 16.7786, 455
0.113, 134.103, 15.9196, 455
0.114, 130.64, 15.1859, 455
0.115, 128.344, 15.7328, 455
0.116, 123.438, 14.0813, 455
0.117, 121.386, 14.0675, 455
0.118, 118.382, 13.9974, 455
0.119, 115.471, 13.1436, 455
0.12, 111.684, 12.792, 455
0.121, 110.098, 13.1313, 455
0.122, 107.517, 12.1383, 455
0.123, 105.743, 11.6143, 455
0.124, 102.626, 11.3953, 455
0.125, 100.506, 11.2972, 455
0.126, 99.219, 11.3282, 455
0.127, 96.798, 10.8256, 455
0.128, 94.691, 10.7131, 455
0.129, 92.68, 10.3251, 455
0.13, 91.412, 10.1844, 455
0.131, 89.374, 9.91242, 455
0.132, 87.818, 9.9468, 455
0.133, 86.081, 9.56548, 455
0.134, 84.197, 9.04512, 455
0.135, 82.244, 8.33045, 455
0.136, 80.96, 8.95904, 455
0.137, 79.718, 8.48307, 455
0.138, 79.006, 8.21145, 455
0.139, 77.264, 8.85507, 455
0.14, 75.431, 8.05328, 455
0.141, 74.728, 8.39381, 455
0.142, 73.966, 8.46929, 455
0.143, 72.627, 8.19304, 455
0.144, 71.197, 7.63506, 455
0.145, 70.411, 7.84628, 455
0.146, 69.174, 7.6476, 455
0.147, 67.801, 7.43649, 455
0.148, 66.808, 6.97891, 455
0.149, 66.289, 7.22395, 455
0, 0, 0, 460
0.001, 0.009, 0.130073, 460
0.002, 0.044, 0.282956, 460
0.003, 0.18, 0.543691, 460
0.004, 0.436, 0.855514, 460
0.005, 0.794, 1.03613, 460
0.006, 1.169, 1.11105, 460
0.007, 1.584, 1.15367, 460
0.008, 1.922, 1.18656, 460
0.009, 2.27, 1.23333, 460
0.01, 2.606, 1.35601, 460
0.011, 2.941, 1.52889, 460
0.012, 3.155, 1.50365, 460
0.013, 3.515, 1.62104, 460
0.014, 3.947, 1.724, 460
0.015, 4.328, 1.75796, 460
0.016, 4.654, 1.99005, 460
0.017, 5.04, 1.96377, 460
0.018, 5.427, 1.94028, 460
0.019, 5.814, 2.07543, 460
0.02, 6.195, 2.09785, 460
0.021, 6.64, 2.44835, 460
0.022, 6.884, 2.80153, 460
0.023, 7.486, 2.7506, 460
0.024, 7.765, 2.80246, 460
0.025, 8.274, 2.97068, 460
0.026, 8.666, 2.96419, 460
0.027, 9.339, 3.2985, 460
0.028, 9.77, 3.69474, 460
0.029, 10.294, 3.53094, 460
0.03, 10.902, 3.87794, 460
0.031, 11.578, 4.13956, 460
0.032, 11.901, 4.26886, 460
0.033, 12.742, 4.69398, 460
0.034, 13.252, 5.30514, 460
0.035, 14.134, 5.81877, 460
0.036, 14.954, 6.17364, 460
0.037, 15.695, 6.8166, 460
0.038, 16.372, 6.58541, 460
0.039, 16.944, 6.7029, 460
0.04, 18.427, 7.87481, 460
0.041, 19.013, 7.65721, 460
0.042, 20.728, 9.4361, 460
0.043, 21.13, 8.61064, 460
0.044, 22.64, 10.086, 460
0.045, 25.686, 61.8086, 460
0.046, 26.966, 61.3612, 460
0.047, 32.489, 101.448, 460
0.048, 36.897, 116.842, 460
0.049, 36.844, 102.846, 460
0.05, 52.695, 185.547, 460
0.051, 54.439, 179.975, 460
0.052, 93.416, 319.705, 460
0.053, 104.855, 343, 460
0.054, 115.492, 352.017, 460
0.055, 153.336, 414.702, 460
0.056, 217.909, 515.345, 460
0.057, 261.439, 559.972, 460
0.058, 338.958, 628.489, 460
0.059, 406.593, 675.437, 460
0.06, 551.607, 730.205, 460
0.061, 646.459, 751.903, 460
0.062, 707.549, 737.238, 460
0.063, 861.438, 715.876, 460
0.064, 1003.81, 669.632, 460
0.065, 1042.92, 612.819, 460
0.066, 1048.33, 549.717, 460
0.067, 1089.57, 469.568, 460
0.068, 1104.41, 388.606, 460
0.069, 1065.9, 308.037, 460
0.07, 1013.55, 251.555, 460
0.071, 961.451, 226.43, 460
0.072, 895.129, 191.844, 460
0.073, 816.116, 164.474, 460
0.074, 753.275, 155.187, 460
0.075, 706.789, 141.787, 460
0.076, 660.96, 123.976, 460
0.077, 612.255, 112.918, 460
0.078, 576.996, 104.137, 460
0.079, 542.678, 93.3811, 460
0.08, 502.765, 88.9395, 460
0.081, 483.024, 84.6368, 460
0.082, 451.032, 77.9962, 460
0.083, 423.993, 65.8967, 460
0.084, 406.004, 65.6102, 460
0.085, 389.112, 65.3672, 460
0.086, 364.324, 58.0273, 460
0.087, 346.261, 55.2565, 460
0.088, 329.115, 52.1339, 460
0.089, 315.057, 46.4112, 460
0.09, 298.701, 44.0707, 460
0.091, 284.653, 41.4782, 460
0.092, 273.429, 38.7741, 460
0.093, 261.113, 35.5535, 460
0.094, 251.509, 34.3546, 460
0.095, 243.038, 35.0918, 460
0.096, 232.681, 31.4522, 460
0.097, 224.027, 29.7102, 460
0.098, 214.549, 27.3711, 460
0.099, 205.96, 26.837, 460
0.1, 202.036, 27.7988, 460
0.101, 195.219, 26.3762, 460
0.102, 187.31, 24.2862, 460
0.103, 180.284, 22.8497, 460
0.104, 174.005, 21.7597, 460
0.105, 170.349, 21.9607, 460
0.106, 165.043, 21.3285, 460
0.107, 158.703, 19.2912, 460
0.108, 154.08, 19.5587, 460
0.109, 150.246, 18.4055, 460
0.11, 145.645, 17.8117, 460
0.111, 141.196, 17.2317, 460
0.112, 137.39, 15.3342, 460
0.113, 134.074, 15.4757, 460
0.114, 131.246, 15.2416, 460
0.115, 127.147, 15.0536, 460
0.116, 124.554, 14.5697, 460
0.117, 121.466, 14.4439, 460
0.118, 118.208, 13.644, 460
0.119, 115.575, 12.7245, 460
0.12, 112.372, 12.5182, 460
0.121, 110.074, 12.8516, 460
0.122, 107.717, 13.2899, 460
0.123, 105.949, 12.9727, 460
0.124, 103.182, 11.8553, 460
0.125, 100.903, 11.3336, 460
0.126, 98.844, 10.8782, 460
0.127, 97.191, 11.7279, 460
0.128, 95.071, 11.0004, 460
0.129, 93.254, 10.5241, 460
0.13, 92.026, 11.4647, 460
0.131, 89.384, 9.8884, 460
0.132, 87.552, 9.60715, 460
0.133, 85.664, 9.68272, 460
0.134, 85.033, 9.94675, 460
0.135, 82.987, 8.99527, 460
0.136, 81.732, 8.62949, 460
0.137, 79.491, 8.15279, 460
0.138, 78.214, 8.44892, 460
0.139, 77.425, 9.04225, 460
0.14, 75.628, 8.11527, 460
0.141, 74.923, 7.95054, 460
0.142, 73.585, 8.05896, 460
0.143, 72.187, 8.18462, 460
0.144, 70.857, 7.30045, 460
0.145, 69.807, 7.13805, 460
0.146, 69.413, 7.96545, 460
0.147, 67.844, 7.39538, 460
0.148, 67.079, 7.78735, 460
0.149, 66.075, 7.42168, 460
0, 0, 0, 465
0.001, 0.01, 0.141067, 465
0.002, 0.049, 0.290859, 465
0.003, 0.144, 0.493218, 465
0.004, 0.472, 0.87705, 465
0.005, 0.75, 1.04571, 465
0.006, 1.16, 1.10109, 465
0.007, 1.554, 1.18621, 465
0.008, 1.91, 1.21815, 465
0.009, 2.258, 1.18382, 465
0.01, 2.607, 1.24682, 465
0.011, 2.807, 1.31368, 465
0.012, 3.21, 1.57477, 465
0.013, 3.559, 1.8581, 465
0.014, 3.985, 1.71895, 465
0.015, 4.318, 1.89126, 465
0.016, 4.658, 1.79528, 465
0.017, 5.101, 1.9987, 465
0.018, 5.356, 2.08645, 465
0.019, 5.772, 1.95857, 465
0.02, 6.211, 2.29139, 465
0.021, 6.679, 2.47749, 465
0.022, 6.959, 2.39861, 465
0.023, 7.363, 2.64561, 465
0.024, 7.891, 2.80091, 465
0.025, 8.295, 3.21714, 465
0.026, 8.735, 3.16556, 465
0.027, 9.279, 3.39134, 465
0.028, 9.785, 3.35452, 465
0.029, 10.42, 3.81963, 465
0.03, 11.054, 4.17482, 465
0.031, 11.59, 4.23956, 465
0.032, 12.211, 4.42747, 465
0.033, 12.433, 4.0843, 465
0.034, 13.677, 5.8892, 465
0.035, 14.074, 5.46832, 465
0.036, 14.869, 5.19517, 465
0.037, 15.635, 5.88097, 465
0.038, 16.61, 6.44033, 465
0.039, 16.929, 6.95413, 465
0.04, 18.569, 7.87332, 465
0.041, 19.265, 8.40612, 465
0.042, 20.743, 8.71969, 465
0.043, 21.921, 10.1716, 465
0.044, 22.467, 9.14718, 465
0.045, 24.403, 14.6948, 465
0.046, 26.077, 13.6819, 465
0.047, 32.033, 93.6815, 465
0.048, 33.734, 81.9425, 465
0.049, 36.291, 104.724, 465
0.05, 47.436, 172.996, 465
0.051, 61.372, 222.67, 465
0.052, 81.882, 277.625, 465
0.053, 93.884, 306.335, 465
0.054, 116.573, 366.281, 465
0.055, 145.01, 404.058, 465
0.056, 244.731, 553.092, 465
0.057, 271.854, 579.684, 465
0.058, 345.014, 634.098, 465
0.059, 424.923, 683.184, 465
0.06, 540.257, 733.88, 465
0.061, 628.37, 748.812, 465
0.062, 715.383, 764.371, 465
0.063, 872.532, 730.023, 465
0.064, 950.211, 695.973, 465
0.065, 1093.14, 609.582, 465
0.066, 1141.07, 519.307, 465
0.067, 1147.99, 434.54, 465
0.068, 1128.53, 383.831, 465
0.069, 1078.39, 306.576, 465
0.07, 1022, 246.685, 465
0.071, 976.502, 228.166, 465
0.072, 881.339, 182.153, 465
0.073, 819.864, 183.415, 465
0.074, 771.629, 159.186, 465
0.075, 716.434, 144.983, 465
0.076, 662.364, 127.707, 465
0.077, 617.539, 112.288, 465
0.078, 586.566, 109.748, 465
0.079, 543.155, 97.4833, 465
0.08, 507.238, 90.8991, 465
0.081, 477.971, 79.6625, 465
0.082, 452.381, 75.3768, 465
0.083, 431.015, 74.4797, 465
0.084, 405.296, 62.9114, 465
0.085, 382.829, 59.9405, 465
0.086, 361.73, 54.5939, 465
0.087, 348.466, 54.7654, 465
0.088, 327.866, 49.5797, 465
0.089, 315.001, 46.5583, 465
0.09, 300.602, 44.309, 465
0.091, 286.979, 41.6866, 465
0.092, 274.784, 38.6846, 465
0.093, 261.663, 35.0936, 465
0.094, 250.939, 35.3153, 465
0.095, 240.487, 33.4351, 465
0.096, 234.049, 31.1488, 465
0.097, 224.059, 30.607, 465
0.098, 214.717, 28.8201, 465
0.099, 206.946, 26.5576, 465
0.1, 199.66, 26.4008, 465
0.101, 194.01, 26.0031, 465
0.102, 188.763, 24.9389, 465
0.103, 180.995, 23.1409, 465
0.104, 175.452, 22.5616, 465
0.105, 169.955, 20.7022, 465
0.106, 164.823, 20.1993, 465
0.107, 159.552, 19.5304, 465
0.108, 154.856, 18.6528, 465
0.109, 150.258, 18.6999, 465
0.11, 145.553, 16.7824, 465
0.111, 142.557, 18.1291, 465
0.112, 138.409, 16.6474, 465
0.113, 135.322, 16.402, 465
0.114, 131.337, 15.6526, 465
0.115, 127.117, 14.9395, 465
0.116, 124.841, 14.6342, 465
0.117, 120.782, 13.9227, 465
0.118, 118.588, 13.8765, 465
0.119, 116.523, 13.945, 465
0.12, 112.449, 12.2658, 465
0.121, 110.076, 12.3194, 465
0.122, 107.782, 12.16, 465
0.123, 105.312, 11.7987, 465
0.124, 102.813, 11.5213, 465
0.125, 101.307, 11.3355, 465
0.126, 98.972, 11.3457, 465
0.127, 96.629, 10.7725, 465
0.128, 94.598, 10.6797, 465
0.129, 93.172, 10.4288, 465
0.13, 91.079, 9.60462, 465
0.131, 89.438, 9.68753, 465
0.132, 87.834, 9.56255, 465
0.133, 86.164, 10.0377, 465
0.134, 85.141, 9.42078, 465
0.135, 83.594, 9.66081, 465
0.136, 81.72, 8.61345, 465
0.137, 80.757, 9.31107, 465
0.138, 79.152, 8.77878, 465
0.139, 77.04, 8.62406, 465
0.14, 76.099, 8.55203, 465
0.141, 74.708, 8.09399, 465
0.142, 73.649, 8.09455, 465
0.143, 71.976, 7.74916, 465
0.144, 71.217, 7.84002, 465
0.145, 70.241, 7.51897, 465
0.146, 68.869, 7.61038, 465
0.147, 68.107, 7.21426, 465
0.148, 66.783, 7.1684, 465
0.149, 66.162, 7.25726, 465
0, 0, 0, 470
0.001, 0.015, 0.157401, 470
0.002, 0.054, 0.311583, 470
0.003, 0.191, 0.593733, 470
0.004, 0.441, 0.857041, 470
0.005, 0.742, 1.03317, 470
0.006, 1.143, 1.08653, 470
0.007, 1.623, 1.18612, 470
0.008, 1.963, 1.17031, 470
0.009, 2.331, 1.34441, 470
0.01, 2.677, 1.29254, 470
0.011, 2.882, 1.41707, 470
0.012, 3.198, 1.55525, 470
0.013, 3.643, 1.60983, 470
0.014, 3.96, 1.68357, 470
0.015, 4.318, 1.88225, 470
0.016, 4.74, 1.88053, 470
0.017, 5.017, 1.86513, 470
0.018, 5.503, 1.95601, 470
0.019, 5.94, 2.20599, 470
0.02, 6.204, 2.14718, 470
0.021, 6.542, 2.307, 470
0.022, 7.045, 2.43536, 470
0.023, 7.362, 2.55596, 470
0.024, 7.978, 3.08407, 470
0.025, 8.301, 2.86503, 470
0.026, 8.894, 3.1567, 470
0.027, 9.304, 3.4266, 470
0.028, 9.778, 3.38034, 470
0.029, 10.28, 3.46664, 470
0.03, 10.862, 3.98885, 470
0.031, 11.551, 4.53314, 470
0.032, 12.411, 4.6774, 470
0.033, 13.214, 5.3438, 470
0.034, 13.292, 4.70582, 470
0.035, 14.134, 4.90204, 470
0.036, 15.096, 6.97687, 470
0.037, 15.442, 5.56207, 470
0.038, 16.79, 7.1354, 470
0.039, 17.112, 6.2278, 470
0.04, 18.609, 7.46339, 470
0.041, 19.499, 8.35703, 470
0.042, 20.672, 9.72124, 470
0.043, 21.922, 10.3985, 470
0.044, 22.557, 10.0805, 470
0.045, 25.168, 13.9202, 470
0.046, 33.025, 127.528, 470
0.047, 37.088, 142.599, 470
0.048, 34.032, 94.9026, 470
0.049, 38.48, 121.563, 470
0.05, 62.051, 237.694, 470
0.051, 63.239, 223.623, 470
0.052, 73.797, 255.933, 470
0.053, 104.435, 344.651, 470
0.054, 139.466, 399.792, 470
0.055, 165.218, 441.501, 470
0.056, 229.481, 530.136, 470
0.057, 280.667, 579.976, 470
0.058, 334.822, 628.207, 470
0.059, 425.442, 686.611, 470
0.06, 583.703, 766.626, 470
0.061, 676.221, 771.002, 470
0.062, 739.263, 765.456, 470
0.063, 869.131, 745.404, 470
0.064, 1024.99, 678.134, 470
0.065, 1109.35, 613.988, 470
0.066, 1135.14, 517.992, 470
0.067, 1158.58, 445.462, 470
0.068, 1144.25, 345.922, 470
0.069, 1078.45, 305.551, 470
0.07, 1027.5, 248.589, 470
0.071, 962.278, 223.728, 470
0.072, 901.95, 201.102, 470
0.073, 830.42, 178.131, 470
0.074, 768.357, 153.167, 470
0.075, 704.449, 137.866, 470
0.076, 660.261, 122.926, 470
0.077, 621.802, 116.166, 470
0.078, 579.732, 102.021, 470
0.079, 540.895, 96.6967, 470
0.08, 509.485, 94.7139, 470
0.081, 475.99, 80.229, 470
0.082, 451.547, 74.5989, 470
0.083, 430.451, 73.9124, 470
0.084, 404.258, 65.0321, 470
0.085, 382.568, 61.8698, 470
0.086, 365.886, 58.412, 470
0.087, 344.836, 51.3601, 470
0.088, 328.685, 48.1397, 470
0.089, 311.558, 45.335, 470
0.09, 300.925, 41.0801, 470
0.091, 287.226, 40.0904, 470
0.092, 272.476, 37.7592, 470
0.093, 262.922, 36.1442, 470
0.094, 251.98, 35.5531, 470
0.095, 241.728, 34.2997, 470
0.096, 232.778, 31.3737, 470
0.097, 224.553, 31.2403, 470
0.098, 216.09, 29.0488, 470
0.099, 207.808, 26.8553, 470
0.1, 199.066, 24.7974, 470
0.101, 194.437, 24.6073, 470
0.102, 186.166, 23.8123, 470
0.103, 181.461, 22.0768, 470
0.104, 174.893, 22.2479, 470
0.105, 170.283, 21.4352, 470
0.106, 164.03, 20.0935, 470
0.107, 158.543, 19.134, 470
0.108, 155.503, 18.8452, 470
0.109, 150.358, 18.5511, 470
0.11, 146.381, 17.766, 470
0.111, 142.124, 16.3294, 470
0.112, 138.142, 16.619, 470
0.113, 134.406, 15.9434, 470
0.114, 130.348, 15.1082, 470
0.115, 126.743, 14.1136, 470
0.116, 124.364, 14.7942, 470
0.117, 121.779, 14.412, 470
0.118, 118.286, 13.9476, 470
0.119, 116.047, 13.3517, 470
0.12, 112.91, 12.9782, 470
0.121, 109.888, 12.171, 470
0.122, 108.082, 11.8666, 470
0.123, 105.636, 11.8851, 470
0.124, 103.1, 11.2841, 470
0.125, 100.866, 11.1166, 470
0.126, 99.262, 11.3499, 470
0.127, 96.471, 10.542, 470
0.128, 94.375, 9.95009, 470
0.129, 93.141, 10.0734, 470
0.13, 91.365, 10.0451, 470
0.131, 89.631, 9.54551, 470
0.132, 87.961, 9.68522, 470
0.133, 85.802, 8.84866, 470
0.134, 84.555, 9.25554, 470
0.135, 82.836, 9.04926, 470
0.136, 82.003, 8.70833, 470
0.137, 80.234, 8.81517, 470
0.138, 78.832, 8.76492, 470
0.139, 77.507, 8.63469, 470
0.14, 76.018, 8.47489, 470
0.141, 74.733, 8.41081, 470
0.142, 73.964, 7.97438, 470
0.143, 72.632, 7.86019, 470
0.144, 71.585, 8.14842, 470
0.145, 70.204, 7.89129, 470
0.146, 69.127, 7.24547, 470
0.147, 67.847, 6.89272, 470
0.148, 67.123, 7.34792, 470
0.149, 65.824, 7.17503, 470
0, 0, 0, 475
0.001, 0.012, 0.147838, 475
0.002, 0.073, 0.357311, 475
0.003, 0.219, 0.62373, 475
0.004, 0.454, 0.853161, 475
0.005, 0.797, 1.03527, 475
0.006, 1.212, 1.19459, 475
0.007, 1.558, 1.14308, 475
0.008, 1.971, 1.2092, 475
0.009, 2.354, 1.29255, 475
0.01, 2.591, 1.26717, 475
0.011, 3.011, 1.46863, 475
0.012, 3.149, 1.56102, 475
0.013, 3.698, 1.77955, 475
0.014, 3.968, 1.75527, 475
0.015, 4.364, 1.74628, 475
0.016, 4.711, 1.78815, 475
0.017, 5.124, 1.89173, 475
0.018, 5.539, 1.97598, 475
0.019, 5.939, 2.15575, 475
0.02, 6.341, 2.27348, 475
0.021, 6.889, 2.62272, 475
0.022, 7.115, 2.5479, 475
0.023, 7.484, 2.8837, 475
0.024, 7.918, 2.84908, 475
0.025, 8.305, 2.89655, 475
0.026, 8.872, 3.08992, 475
0.027, 9.557, 3.72757, 475
0.028, 9.899, 3.47488, 475
0.029, 10.471, 4.04291, 475
0.03, 11.094, 4.31012, 475
0.031, 11.694, 4.52817, 475
0.032, 12.143, 4.14928, 475
0.033, 12.798, 4.41783, 475
0.034, 13.515, 4.71081, 475
0.035, 13.922, 4.96849, 475
0.036, 14.955, 5.39027, 475
0.037, 15.952, 5.97107, 475
0.038, 16.954, 6.44825, 475
0.039, 17.409, 6.35907, 475
0.04, 18.358, 7.68907, 475
0.041, 19.662, 8.26158, 475
0.042, 20.729, 9.24876, 475
0.043, 22.151, 9.29808, 475
0.044, 23.049, 9.92404, 475
0.045, 24.768, 11.3055, 475
0.046, 27.719, 73.9612, 475
0.047, 30.828, 57.8815, 475
0.048, 36.94, 134.119, 475
0.049, 40.007, 128.521, 475
0.05, 44.438, 145.372, 475
0.051, 71.514, 264.803, 475
0.052, 73.886, 249.877, 475
0.053, 82.933, 273.472, 475
0.054, 120.457, 363.627, 475
0.055, 178.235, 463.069, 475
0.056, 218.9, 522.604, 475
0.057, 301.002, 610.462, 475
0.058, 374.455, 663.947, 475
0.059, 456.166, 713.724, 475
0.06, 613.45, 777.355, 475
0.061, 707.484, 775.09, 475
0.062, 810.705, 785.139, 475
0.063, 923.365, 741.011, 475
0.064, 1070.99, 693.16, 475
0.065, 1121.71, 602.554, 475
0.066, 1148.01, 533.733, 475
0.067, 1151.44, 457.042, 475
0.068, 1124.86, 379.502, 475
0.069, 1086.6, 269.348, 475
0.07, 1028.53, 257.326, 475
0.071, 958.478, 231.283, 475
0.072, 895.854, 181.996, 475
0.073, 832.517, 175.805, 475
0.074, 768.099, 150.508, 475
0.075, 712.55, 141.109, 475
0.076, 663.886, 130.468, 475
0.077, 620.935, 121.7, 475
0.078, 581.628, 107.743, 475
0.079, 541.413, 96.6103, 475
0.08, 513.373, 90.4896, 475
0.081, 474.603, 78.9581, 475
0.082, 453.947, 75.1112, 475
0.083, 425.252, 70.7588, 475
0.084, 407.214, 65.9833, 475
0.085, 383.002, 61.6559, 475
0.086, 365.266, 57.4845, 475
0.087, 344.578, 53.4967, 475
0.088, 329.745, 49.4139, 475
0.089, 313.974, 45.439, 475
0.09, 298.742, 42.8438, 475
0.091, 286.575, 39.0063, 475
0.092, 275.664, 40.6955, 475
0.093, 264.185, 37.6591, 475
0.094, 252.803, 37.1562, 475
0.095, 243.173, 32.8025, 475
0.096, 233.555, 30.6879, 475
0.097, 225.491, 30.6306, 475
0.098, 215.365, 27.2581, 475
0.099, 207.803, 28.0296, 475
0.1, 200.361, 25.1715, 475
0.101, 194.61, 25.0336, 475
0.102, 186.261, 24.0919, 475
0.103, 181.775, 24.2064, 475
0.104, 174.607, 21.0518, 475
0.105, 169.856, 21.0472, 475
0.106, 163.544, 20.8804, 475
0.107, 158.756, 19.2691, 475
0.108, 155.633, 20.2215, 475
0.109, 151.241, 18.7115, 475
0.11, 145.026, 17.1381, 475
0.111, 142.073, 16.9943, 475
0.112, 138.419, 17.0146, 475
0.113, 134.923, 16.5414, 475
0.114, 130.655, 15.1133, 475
0.115, 127.9, 14.34, 475
0.116, 125.393, 14.1546, 475
0.117, 121.395, 13.5537, 475
0.118, 118.585, 13.6989, 475
0.119, 116.011, 12.7957, 475
0.12, 112.688, 13.3013, 475
0.121, 111.061, 12.6269, 475
0.122, 107.806, 11.9529, 475
0.123, 105.418, 11.0525, 475
0.124, 103.346, 12.3856, 475
0.125, 101.7, 11.4682, 475
0.126, 99.79, 11.4982, 475
0.127, 97.286, 11.1124, 475
0.128, 95.045, 10.8193, 475
0.129, 93.051, 10.0273, 475
0.13, 91.061, 9.79486, 475
0.131, 89.427, 9.94347, 475
0.132, 87.585, 9.56978, 475
0.133, 86.144, 9.6912, 475
0.134, 84.957, 9.39378, 475
0.135, 82.933, 8.60596, 475
0.136, 81.873, 9.17229, 475
0.137, 80.385, 9.46915, 475
0.138, 78.266, 8.13506, 475
0.139, 77.568, 8.72751, 475
0.14, 75.805, 8.43605, 475
0.141, 74.668, 8.4013, 475
0.142, 73.803, 7.74972, 475
0.143, 72.783, 7.84856, 475
0.144, 71.289, 7.55218, 475
0.145, 70.307, 7.6508, 475
0.146, 69.14, 7.07279, 475
0.147, 67.967, 7.52728, 475
0.148, 67.04, 7.0534, 475
0.149, 65.576, 6.48138, 475
0, 0, 0, 480
0.001, 0.007, 0.113802, 480
0.002, 0.057, 0.318984, 480
0.003, 0.197, 0.571131, 480
0.004, 0.458, 0.879907, 480
0.005, 0.722, 1.00236, 480
0.006, 1.191, 1.11737, 480
0.007, 1.666, 1.17407, 480
0.008, 2.042, 1.12882, 480
0.009, 2.353, 1.20266, 480
0.01, 2.576, 1.29701, 480
0.011, 2.917, 1.43879, 480
0.012, 3.214, 1.52256, 480
0.013, 3.654, 1.8467, 480
0.014, 3.954, 1.71344, 480
0.015, 4.421, 1.84547, 480
0.016, 4.762, 1.74223, 480
0.017, 5.263, 2.12081, 480
0.018, 5.55, 2.09273, 480
0.019, 6.067, 2.17911, 480
0.02, 6.364, 2.29554, 480
0.021, 6.662, 2.54279, 480
0.022, 7.08, 2.52063, 480
0.023, 7.624, 2.84335, 480
0.024, 7.875, 2.7154, 480
0.025, 8.442, 2.92449, 480
0.026, 8.91, 2.99531, 480
0.027, 9.623, 3.22225, 480
0.028, 9.887, 3.4334, 480
0.029, 10.44, 3.60727, 480
0.03, 11.071, 4.20023, 480
0.031, 11.511, 4.00498, 480
0.032, 12.152, 4.33462, 480
0.033, 12.794, 4.77112, 480
0.034, 13.558, 5.35748, 480
0.035, 14.191, 4.90556, 480
0.036, 15.461, 6.06024, 480
0.037, 15.883, 5.74154, 480
0.038, 17.068, 7.00567, 480
0.039, 17.847, 7.24552, 480
0.04, 18.388, 8.31249, 480
0.041, 19.943, 9.77158, 480
0.042, 20.547, 8.7535, 480
0.043, 22.025, 10.2194, 480
0.044, 23.166, 9.96215, 480
0.045, 26.656, 67.0302, 480
0.046, 26.594, 14.2332, 480
0.047, 33.255, 103.366, 480
0.048, 34.262, 84.0932, 480
0.049, 44.664, 160.672, 480
0.05, 61.568, 239.198, 480
0.051, 52.537, 181.029, 480
0.052, 62.6, 210.979, 480
0.053, 97.275, 314.514, 480
0.054, 133.219, 399.363, 480
0.055, 184.188, 482.418, 480
0.056, 226.86, 535.974, 480
0.057, 274.535, 577.272, 480
0.058, 383.122, 678.551, 480
0.059, 446.454, 710.749, 480
0.06, 554.861, 751.488, 480
0.061, 713.767, 801.378, 480
0.062, 825.56, 773.586, 480
0.063, 902.83, 757.658, 480
0.064, 1046, 687.88, 480
0.065, 1117.03, 618.761, 480
0.066, 1159.05, 508.761, 480
0.067, 1181.9, 417.159, 480
0.068, 1134.18, 368.1, 480
0.069, 1103.9, 293.976, 480
0.07, 1027.57, 253.096, 480
0.071, 959.888, 225.778, 480
0.072, 889.12, 197.717, 480
0.073, 836.552, 170.505, 480
0.074, 774.419, 154.085, 480
0.075, 715.051, 138.139, 480
0.076, 665.019, 130.026, 480
0.077, 625.469, 114.534, 480
0.078, 575.843, 106.167, 480
0.079, 549.514, 98.5712, 480
0.08, 505.799, 86.9729, 480
0.081, 477.826, 77.3787, 480
0.082, 455.929, 76.8259, 480
0.083, 426.585, 69.6294, 480
0.084, 405.731, 62.5524, 480
0.085, 382.345, 58.0095, 480
0.086, 363.972, 56.9731, 480
0.087, 345.526, 54.0625, 480
0.088, 329.546, 50.8528, 480
