This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.034, 9.066, 4.16697, 230
0.035, 9.789, 4.47018, 230
0.036, 10.22, 4.85547, 230
0.037, 10.47, 4.70692, 230
0.038, 10.863, 4.96973, 230
0.039, 11.488, 5.00598, 230
0.04, 12.394, 5.856, 230
0.041, 12.819, 5.95015, 230
0.042, 13.574, 7.06021, 230
0.043, 14.139, 6.92255, 230
0.044, 15.112, 7.70671, 230
0.045, 15.949, 9.01523, 230
0.046, 16.837, 8.69934, 230
0.047, 18.495, 34.2905, 230
0.048, 19.684, 33.9399, 230
0.049, 22.727, 61.2832, 230
0.05, 21.651, 35.2648, 230
0.051, 22.73, 15.7488, 230
0.052, 29.694, 76.4162, 230
0.053, 34.374, 100.071, 230
0.054, 31.656, 74.1717, 230
0.055, 41.224, 114.075, 230
0.056, 48.469, 127.525, 230
0.057, 59.676, 163.033, 230
0.058, 72.374, 182.494, 230
0.059, 75.592, 183.791, 230
0.06, 108.451, 238.255, 230
0.061, 137.438, 270.911, 230
0.062, 118.127, 240.116, 230
0.063, 174.685, 296.942, 230
0.064, 198.736, 315.066, 230
0.065, 231.43, 329.5, 230
0.066, 290.425, 352.385, 230
0.067, 318.075, 355.592, 230
0.068, 394.123, 358.435, 230
0.069, 404.551, 354.027, 230
0.07, 467.059, 336.525, 230
0.071, 491.671, 312.357, 230
0.072, 502.912, 295.743, 230
0.073, 529.166, 263.91, 230
0.074, 530.395, 232.939, 230
0.075, 534.037, 208.067, 230
0.076, 540.071, 174.499, 230
0.077, 527.131, 147.621, 230
0.078, 514.55, 124.163, 230
0.079, 493.033, 120.929, 230
0.08, 472.461, 103.847, 230
0.081, 447.381, 98.6411, 230
0.082, 424.271, 86.6688, 230
0.083, 404.097, 79.1016, 230
0.084, 378.152, 76.7468, 230
0.085, 362.105, 70.9973, 230
0.086, 339.517, 63.745, 230
0.087, 327.047, 61.2143, 230
0.088, 311.093, 56.3283, 230
0.089, 296.342, 53.4143, 230
0.09, 286.42, 52.7178, 230
0.091, 272.775, 49.0232, 230
0.092, 261.769, 44.9611, 230
0.093, 248.029, 40.917, 230
0.094, 240.067, 41.0336, 230
0.095, 230.193, 37.6855, 230
0.096, 219.589, 36.5337, 230
0.097, 214.252, 35.2045, 230
0.098, 205.384, 32.5747, 230
0.099, 198.603, 31.7859, 230
0.1, 191.58, 30.1329, 230
0.101, 183.606, 27.9386, 230
0.102, 178.981, 26.9185, 230
0.103, 171.48, 25.9817, 230
0.104, 167.372, 24.8918, 230
0.105, 161.038, 24.5088, 230
0.106, 156.077, 22.7862, 230
0.107, 152.956, 22.2271, 230
0.108, 147.949, 21.4407, 230
0.109, 144.377, 21.3885, 230
0.11, 138.851, 19.732, 230
0.111, 136.336, 19.9956, 230
0.112, 132.72, 18.8845, 230
0.113, 128.793, 19.2712, 230
0.114, 124.528, 18.1965, 230
0.115, 122.498, 17.8442, 230
0.116, 118.994, 17.4613, 230
0.117, 116.986, 16.8895, 230
0.118, 114.084, 15.3147, 230
0.119, 110.783, 14.7585, 230
0.12, 108.149, 15.8325, 230
0.121, 106.524, 14.9208, 230
0.122, 104.02, 14.3095, 230
0.123, 101.492, 13.4515, 230
0.124, 98.939, 12.9452, 230
0.125, 96.457, 13.1214, 230
0.126, 94.513, 12.6906, 230
0.127, 93.619, 13.513, 230
0.128, 90.951, 12.0358, 230
0.129, 89.329, 12.0649, 230
0.13, 87.785, 12.0647, 230
0.131, 85.702, 11.215, 230
0.132, 84.163, 11.1995, 230
0.133, 82.075, 10.5862, 230
0.134, 80.797, 10.867, 230
0.135, 79.353, 10.2399, 230
0.136, 77.731, 10.1982, 230
0.137, 76.579, 10.2207, 230
0.138, 75.097, 10.2395, 230
0.139, 73.863, 9.75634, 230
0.14, 72.914, 9.79523, 230
0.141, 71.591, 9.15171, 230
0.142, 70.516, 9.14788, 230
0.143, 68.965, 8.57472, 230
0.144, 68.561, 9.30464, 230
0.145, 67.352, 8.80682, 230
0.146, 66.387, 8.60983, 230
0.147, 64.749, 7.87223, 230
0.148, 63.872, 8.33208, 230
0.149, 63.444, 8.18919, 230
0, 0, 0, 235
0.001, 0.004, 0.0893532, 235
0.002, 0.022, 0.198786, 235
0.003, 0.06, 0.349857, 235
0.004, 0.128, 0.479183, 235
0.005, 0.179, 0.578756, 235
0.006, 0.402, 0.819998, 235
0.007, 0.55, 0.985647, 235
0.008, 0.779, 1.13761, 235
0.009, 1.027, 1.1757, 235
0.01, 1.33, 1.24784, 235
0.011, 1.623, 1.29494, 235
0.012, 1.905, 1.30766, 235
0.013, 2.128, 1.40343, 235
0.014, 2.45, 1.58035, 235
0.015, 2.685, 1.51782, 235
0.016, 3.052, 1.74737, 235
0.017, 3.181, 1.72344, 235
0.018, 3.566, 1.90148, 235
0.019, 3.812, 1.96689, 235
0.02, 4.05, 1.90407, 235
0.021, 4.338, 2.03021, 235
0.022, 4.709, 2.14996, 235
0.023, 5.047, 2.39474, 235
0.024, 5.344, 2.40783, 235
0.025, 5.721, 2.50343, 235
0.026, 5.983, 2.56412, 235
0.027, 6.405, 2.61247, 235
0.028, 6.602, 2.58449, 235
0.029, 7.04, 3.10908, 235
0.03, 7.7, 3.64225, 235
0.031, 7.959, 3.7255, 235
0.032, 8.379, 3.6717, 235
0.033, 8.812, 3.75322, 235
0.034, 9.175, 3.81607, 235
0.035, 9.755, 4.46844, 235
0.036, 10.019, 4.28516, 235
0.037, 10.523, 4.73344, 235
0.038, 10.95, 4.31804, 235
0.039, 11.875, 5.47717, 235
0.04, 12.617, 6.62664, 235
0.041, 12.769, 5.38829, 235
0.042, 13.68, 6.69235, 235
0.043, 14.451, 7.46214, 235
0.044, 15.256, 8.80684, 235
0.045, 16.528, 11.6883, 235
0.046, 16.847, 8.78667, 235
0.047, 17.725, 9.87995, 235
0.048, 18.734, 9.79588, 235
0.049, 22.28, 46.0554, 235
0.05, 23.419, 49.1782, 235
0.051, 25.82, 60.5637, 235
0.052, 25.446, 32.3365, 235
0.053, 29.621, 65.3738, 235
0.054, 38.391, 108.731, 235
0.055, 42.828, 116.255, 235
0.056, 51.798, 145.442, 235
0.057, 59.344, 155.396, 235
0.058, 62.332, 159.943, 235
0.059, 89.139, 211.75, 235
0.06, 107.743, 241.336, 235
0.061, 145.095, 279.911, 235
0.062, 152.942, 280.738, 235
0.063, 189.544, 313.395, 235
0.064, 197.952, 316.628, 235
0.065, 247.664, 346.681, 235
0.066, 300.589, 367.848, 235
0.067, 363.454, 374.461, 235
0.068, 402.148, 372.71, 235
0.069, 415.598, 357.562, 235
0.07, 461.212, 345.37, 235
0.071, 502.259, 314.808, 235
0.072, 522.112, 292.985, 235
0.073, 556.196, 254.113, 235
0.074, 563.539, 221.723, 235
0.075, 558.133, 199.321, 235
0.076, 541.563, 174.311, 235
0.077, 526.284, 152.388, 235
0.078, 520.527, 127.373, 235
0.079, 495.256, 121.013, 235
0.08, 469.104, 102.913, 235
0.081, 452.525, 92.9907, 235
0.082, 425.871, 88.2182, 235
0.083, 404.413, 81.9361, 235
0.084, 380.057, 75.961, 235
0.085, 360.864, 67.2623, 235
0.086, 347.112, 65.9064, 235
0.087, 329.397, 61.6761, 235
0.088, 310.77, 56.4311, 235
0.089, 300.065, 55.0953, 235
0.09, 286.534, 50.0678, 235
0.091, 273.266, 47.2574, 235
0.092, 261.037, 44.4132, 235
0.093, 251.476, 42.5236, 235
0.094, 240.891, 40.3014, 235
0.095, 230.992, 38.6832, 235
0.096, 222.734, 38.1188, 235
0.097, 212.646, 34.1164, 235
0.098, 207.199, 33.0968, 235
0.099, 200.259, 31.9521, 235
0.1, 191.338, 30.0721, 235
0.101, 185.159, 29.4135, 235
0.102, 179.429, 28.078, 235
0.103, 173.24, 25.7548, 235
0.104, 166.015, 24.5096, 235
0.105, 161.537, 23.3581, 235
0.106, 157.895, 24.1847, 235
0.107, 152.388, 22.127, 235
0.108, 148.328, 21.9087, 235
0.109, 143.837, 21.7498, 235
0.11, 139.867, 21.0224, 235
0.111, 135.568, 19.0428, 235
0.112, 132.905, 17.788, 235
0.113, 128.225, 18.2218, 235
0.114, 126.346, 18.0442, 235
0.115, 122.604, 17.8414, 235
0.116, 120.295, 17.2241, 235
0.117, 116.282, 15.8153, 235
0.118, 113.744, 15.5204, 235
0.119, 110.399, 14.4148, 235
0.12, 108.513, 14.256, 235
0.121, 105.632, 14.2814, 235
0.122, 103.689, 14.1569, 235
0.123, 100.562, 13.2231, 235
0.124, 99.405, 13.1199, 235
0.125, 97.695, 13.0252, 235
0.126, 94.818, 12.5601, 235
0.127, 93.419, 12.7516, 235
0.128, 91.266, 11.9645, 235
0.129, 89.036, 11.7742, 235
0.13, 87.749, 11.7294, 235
0.131, 85.226, 11.1464, 235
0.132, 83.993, 10.4716, 235
0.133, 83.486, 10.4647, 235
0.134, 81.365, 10.9553, 235
0.135, 79.596, 10.3908, 235
0.136, 78.261, 10.6535, 235
0.137, 76.531, 9.60453, 235
0.138, 75.264, 9.81276, 235
0.139, 73.885, 9.12797, 235
0.14, 73.413, 9.96556, 235
0.141, 71.789, 9.3963, 235
0.142, 70.804, 9.19791, 235
0.143, 69.977, 9.00458, 235
0.144, 68.422, 9.19162, 235
0.145, 67.402, 8.92303, 235
0.146, 65.799, 7.85866, 235
0.147, 65.073, 8.5873, 235
0.148, 64.42, 8.42055, 235
0.149, 62.932, 7.92372, 235
0, 0, 0, 240
0.001, 0.004, 0.0893532, 240
0.002, 0.01, 0.141067, 240
0.003, 0.066, 0.354463, 240
0.004, 0.132, 0.486391, 240
0.005, 0.245, 0.670056, 240
0.006, 0.401, 0.839166, 240
0.007, 0.564, 0.934828, 240
0.008, 0.779, 1.10642, 240
0.009, 1.093, 1.19011, 240
0.01, 1.314, 1.25036, 240
0.011, 1.711, 1.44273, 240
0.012, 1.984, 1.46756, 240
0.013, 2.175, 1.42982, 240
0.014, 2.413, 1.38507, 240
0.015, 2.761, 1.54851, 240
0.016, 3.015, 1.60274, 240
0.017, 3.218, 1.75342, 240
0.018, 3.47, 1.70444, 240
0.019, 3.739, 2.0496, 240
0.02, 4.132, 2.06169, 240
0.021, 4.378, 2.0912, 240
0.022, 4.605, 1.95012, 240
0.023, 5.113, 2.48721, 240
0.024, 5.422, 2.45274, 240
0.025, 5.759, 2.47567, 240
0.026, 6.178, 2.80148, 240
0.027, 6.51, 2.80925, 240
0.028, 6.748, 3.21815, 240
0.029, 7.26, 3.33203, 240
0.03, 7.607, 3.21007, 240
0.031, 7.95, 3.56532, 240
0.032, 8.468, 3.59819, 240
0.033, 8.8, 4.02144, 240
0.034, 9.247, 4.15476, 240
0.035, 9.788, 4.23852, 240
0.036, 10.465, 4.49163, 240
0.037, 10.6, 4.46027, 240
0.038, 11.614, 6.76676, 240
0.039, 11.751, 4.92778, 240
0.04, 12.27, 5.92192, 240
0.041, 13.14, 5.94175, 240
0.042, 13.905, 7.36967, 240
0.043, 14.086, 6.71957, 240
0.044, 15.627, 7.26098, 240
0.045, 16.565, 10.2216, 240
0.046, 17.29, 9.59531, 240
0.047, 17.513, 9.75437, 240
0.048, 20.766, 37.0484, 240
0.049, 22.04, 40.0201, 240
0.05, 23.511, 49.2001, 240
0.051, 24.023, 43.8349, 240
0.052, 31.648, 98.9972, 240
0.053, 31.448, 75.2512, 240
0.054, 37.907, 105.637, 240
0.055, 37.825, 94.5633, 240
0.056, 45.452, 121.344, 240
0.057, 56.529, 150.477, 240
0.058, 67.09, 168.983, 240
0.059, 93.62, 220.37, 240
0.06, 116.813, 253.041, 240
0.061, 132.98, 266.754, 240
0.062, 164.505, 300.578, 240
0.063, 203.301, 331.028, 240
0.064, 222.326, 336.57, 240
0.065, 262.761, 356.074, 240
0.066, 323.566, 369.533, 240
0.067, 348.67, 374.81, 240
0.068, 409.902, 373.961, 240
0.069, 454.799, 367.236, 240
0.07, 480.708, 345.815, 240
0.071, 510.379, 325.578, 240
0.072, 534.965, 300.453, 240
0.073, 568.97, 250.682, 240
0.074, 571.99, 221.301, 240
0.075, 566.723, 193.235, 240
0.076, 561.687, 173.865, 240
0.077, 544.562, 142.241, 240
0.078, 526.51, 126.183, 240
0.079, 501.326, 115.852, 240
0.08, 480.154, 102.533, 240
0.081, 446.547, 96.9416, 240
0.082, 433.068, 91.2048, 240
0.083, 401.922, 81.9726, 240
0.084, 384.172, 75.6938, 240
0.085, 368.271, 69.302, 240
0.086, 344.382, 65.6811, 240
0.087, 326.353, 61.1252, 240
0.088, 314.136, 55.4567, 240
0.089, 296.36, 51.549, 240
0.09, 286.587, 51.1905, 240
0.091, 275.422, 50.2016, 240
0.092, 261.544, 44.0401, 240
0.093, 252.442, 43.314, 240
0.094, 241.844, 40.6573, 240
0.095, 231.104, 38.7497, 240
0.096, 223.232, 35.6491, 240
0.097, 214.491, 33.6448, 240
0.098, 205.694, 31.2094, 240
0.099, 201.342, 32.4373, 240
0.1, 190.964, 30.6512, 240
0.101, 185.278, 28.1581, 240
0.102, 180.283, 28.8048, 240
0.103, 172.672, 26.0131, 240
0.104, 166.527, 24.7874, 240
0.105, 161.874, 23.2682, 240
0.106, 157.117, 22.5626, 240
0.107, 153.696, 22.8766, 240
0.108, 148.181, 21.5702, 240
0.109, 144.974, 21.9274, 240
0.11, 139.846, 19.8302, 240
0.111, 136.887, 19.9725, 240
0.112, 133.507, 18.4842, 240
0.113, 127.217, 16.7558, 240
0.114, 125.229, 17.9015, 240
0.115, 123.357, 17.5156, 240
0.116, 120.295, 16.7837, 240
0.117, 115.332, 15.6615, 240
0.118, 113.394, 15.377, 240
0.119, 111.071, 15.0392, 240
0.12, 109.417, 15.1995, 240
0.121, 106.355, 14.6791, 240
0.122, 102.994, 13.5838, 240
0.123, 101.477, 13.535, 240
0.124, 98.843, 12.9613, 240
0.125, 97.736, 13.1362, 240
0.126, 95.324, 12.3345, 240
0.127, 93.335, 12.4972, 240
0.128, 91.769, 12.4645, 240
0.129, 89.32, 11.7511, 240
0.13, 87.746, 11.6778, 240
0.131, 85.922, 11.4869, 240
0.132, 84.426, 11.2311, 240
0.133, 82.799, 10.3226, 240
0.134, 80.886, 10.2235, 240
0.135, 79.838, 10.3862, 240
0.136, 78.682, 10.2882, 240
0.137, 76.841, 9.7323, 240
0.138, 75.451, 10.0728, 240
0.139, 74.667, 10.0481, 240
0.14, 73.095, 9.31826, 240
0.141, 72.107, 9.19051, 240
0.142, 70.611, 9.05371, 240
0.143, 69.824, 8.79835, 240
0.144, 68.588, 8.9026, 240
0.145, 67.385, 8.37943, 240
0.146, 66.591, 8.29191, 240
0.147, 65.245, 8.08053, 240
0.148, 64.207, 8.59966, 240
0.149, 63.674, 8.02469, 240
0, 0, 0, 245
0.001, 0.005, 0.0947365, 245
0.002, 0.01, 0.126095, 245
0.003, 0.054, 0.330279, 245
0.004, 0.137, 0.529368, 245
0.005, 0.216, 0.623974, 245
0.006, 0.356, 0.770236, 245
0.007, 0.547, 0.968396, 245
0.008, 0.845, 1.10769, 245
0.009, 1.163, 1.30093, 245
0.01, 1.361, 1.33142, 245
0.011, 1.776, 1.44424, 245
0.012, 1.983, 1.40168, 245
0.013, 2.262, 1.38469, 245
0.014, 2.615, 1.55524, 245
0.015, 2.784, 1.61906, 245
0.016, 3.026, 1.81089, 245
0.017, 3.379, 1.79203, 245
0.018, 3.675, 2.02469, 245
0.019, 3.915, 1.88621, 245
0.02, 4.253, 2.28451, 245
0.021, 4.448, 2.07637, 245
0.022, 4.667, 1.99502, 245
0.023, 5.33, 2.43086, 245
0.024, 5.398, 2.28377, 245
0.025, 5.724, 2.50196, 245
0.026, 6.248, 2.96285, 245
0.027, 6.5, 2.80642, 245
0.028, 6.864, 2.87567, 245
0.029, 7.199, 3.10474, 245
0.03, 7.423, 3.04074, 245
0.031, 8.139, 3.30691, 245
0.032, 8.345, 3.51169, 245
0.033, 8.901, 3.90425, 245
0.034, 9.662, 4.47345, 245
0.035, 9.838, 4.19282, 245
0.036, 10.482, 4.56286, 245
0.037, 11.032, 4.86014, 245
0.038, 11.549, 5.10682, 245
0.039, 12.177, 5.83624, 245
0.04, 12.524, 5.78407, 245
0.041, 13.603, 6.80128, 245
0.042, 14.015, 6.05878, 245
0.043, 14.727, 6.51264, 245
0.044, 15.555, 7.68537, 245
0.045, 15.968, 7.58465, 245
0.046, 17.863, 15.3972, 245
0.047, 19.252, 11.4319, 245
0.048, 19.881, 12.3859, 245
0.049, 22.426, 42.9286, 245
0.05, 21.28, 12.8801, 245
0.051, 25.569, 54.2234, 245
0.052, 30.078, 74.7206, 245
0.053, 28.906, 66.7987, 245
0.054, 33.196, 80.3312, 245
0.055, 45.077, 119.746, 245
0.056, 50.547, 136.734, 245
0.057, 70.916, 187.216, 245
0.058, 70.137, 179.276, 245
0.059, 86.94, 209.974, 245
0.06, 108.865, 246.007, 245
0.061, 145.598, 285.123, 245
0.062, 168.438, 304.972, 245
0.063, 207.124, 334.796, 245
0.064, 229.901, 347.943, 245
0.065, 288.807, 371.421, 245
0.066, 340.109, 389.128, 245
0.067, 375.646, 379.09, 245
0.068, 445.399, 378.416, 245
0.069, 474.974, 369.528, 245
0.07, 512.095, 341.334, 245
0.071, 540.914, 315.791, 245
0.072, 566.932, 286.987, 245
0.073, 589.431, 249.987, 245
0.074, 569.345, 221.375, 245
0.075, 580.681, 182.368, 245
0.076, 563.492, 167.194, 245
0.077, 544.533, 137.441, 245
0.078, 522.376, 128.534, 245
0.079, 502.018, 110.215, 245
0.08, 476.465, 99.4476, 245
0.081, 454.66, 93.538, 245
0.082, 426.209, 85.5859, 245
0.083, 407.639, 80.4146, 245
0.084, 385.11, 74.9971, 245
0.085, 368.522, 68.7133, 245
0.086, 347.787, 65.0854, 245
0.087, 332.638, 61.7793, 245
0.088, 315.759, 59.3288, 245
0.089, 297.577, 53.1557, 245
0.09, 285.79, 52.7173, 245
0.091, 275.25, 49.6001, 245
0.092, 262.463, 45.2477, 245
0.093, 254.184, 43.2375, 245
0.094, 241.692, 40.5489, 245
0.095, 230.312, 38.4748, 245
0.096, 222.303, 35.2859, 245
0.097, 216.289, 34.0208, 245
0.098, 205.316, 32.3203, 245
0.099, 200.457, 32.7358, 245
0.1, 192.672, 28.6983, 245
0.101, 184.686, 27.75, 245
0.102, 180.17, 26.8404, 245
0.103, 174.417, 26.2808, 245
0.104, 168.488, 26.2212, 245
0.105, 162.123, 23.8267, 245
0.106, 157.706, 22.6699, 245
0.107, 153.553, 21.3417, 245
0.108, 148.315, 20.9363, 245
0.109, 145.447, 20.9324, 245
0.11, 140.453, 18.8592, 245
0.111, 137.086, 18.6954, 245
0.112, 132.947, 18.7234, 245
0.113, 129.149, 18.1096, 245
0.114, 126, 17.3259, 245
0.115, 121.984, 16.2097, 245
0.116, 119.61, 16.5828, 245
0.117, 116.728, 16.442, 245
0.118, 113.904, 15.4409, 245
0.119, 111.005, 15.4756, 245
0.12, 108.617, 14.0583, 245
0.121, 105.79, 13.9573, 245
0.122, 103.313, 13.7815, 245
0.123, 101.296, 13.5871, 245
0.124, 99.016, 13.4806, 245
0.125, 97.113, 13.2777, 245
0.126, 95.19, 12.0164, 245
0.127, 93.731, 12.509, 245
0.128, 91.825, 12.2402, 245
0.129, 89.267, 12.2411, 245
0.13, 87.798, 11.513, 245
0.131, 85.957, 10.7484, 245
0.132, 84.543, 11.0762, 245
0.133, 82.498, 10.706, 245
0.134, 81.581, 10.9054, 245
0.135, 80.115, 10.3618, 245
0.136, 78.095, 9.98459, 245
0.137, 76.891, 10.2485, 245
0.138, 76.041, 9.74953, 245
0.139, 74.429, 9.51057, 245
0.14, 73.386, 9.64391, 245
0.141, 72.177, 9.38518, 245
0.142, 70.722, 9.05377, 245
0.143, 69.452, 8.81372, 245
0.144, 68.751, 8.8914, 245
0.145, 67.13, 8.4053, 245
0.146, 66.45, 8.7282, 245
0.147, 65.521, 8.47405, 245
0.148, 64.445, 8.31474, 245
0.149, 63.852, 8.3201, 245
0, 0, 0, 250
0.001, 0, 0, 250
0.002, 0.025, 0.215349, 250
0.003, 0.05, 0.299166, 250
0.004, 0.149, 0.552086, 250
0.005, 0.232, 0.664963, 250
0.006, 0.443, 0.873356, 250
0.007, 0.614, 0.983364, 250
0.008, 0.875, 1.13815, 250
0.009, 1.184, 1.21332, 250
0.01, 1.476, 1.27649, 250
0.011, 1.707, 1.43009, 250
0.012, 2.023, 1.35073, 250
0.013, 2.321, 1.41561, 250
0.014, 2.639, 1.5927, 250
0.015, 2.892, 1.65419, 250
0.016, 3.126, 1.71176, 250
0.017, 3.338, 1.70931, 250
0.018, 3.711, 1.95179, 250
0.019, 3.927, 2.00341, 250
0.02, 4.304, 2.09704, 250
0.021, 4.562, 2.00752, 250
0.022, 4.864, 2.08171, 250
0.023, 5.155, 2.28144, 250
0.024, 5.661, 2.68925, 250
0.025, 5.844, 2.43755, 250
0.026, 6.275, 2.72238, 250
0.027, 6.858, 3.10899, 250
0.028, 6.815, 2.81758, 250
0.029, 7.326, 2.92741, 250
0.03, 7.671, 3.13253, 250
0.031, 8.121, 3.38147, 250
0.032, 8.529, 3.46687, 250
0.033, 9.314, 4.20255, 250
0.034, 9.534, 3.97654, 250
0.035, 10.09, 4.38268, 250
0.036, 10.596, 5.27302, 250
0.037, 10.978, 4.99014, 250
0.038, 11.79, 5.18014, 250
0.039, 12.169, 5.84999, 250
0.04, 12.685, 5.76158, 250
0.041, 13.38, 6.3117, 250
0.042, 13.915, 6.02427, 250
0.043, 14.849, 6.97354, 250
0.044, 15.995, 9.17927, 250
0.045, 16.498, 7.87083, 250
0.046, 19.255, 42.123, 250
0.047, 18.175, 9.86947, 250
0.048, 24.307, 78.6165, 250
0.049, 22.862, 50.9149, 250
0.05, 23.069, 35.1085, 250
0.051, 26.582, 60.1187, 250
0.052, 30.834, 78.5304, 250
0.053, 40.918, 126.316, 250
0.054, 44.929, 132.718, 250
0.055, 46.364, 120.155, 250
0.056, 51.5, 137.413, 250
0.057, 66.452, 176.188, 250
0.058, 85.647, 213.248, 250
0.059, 103.979, 243.067, 250
0.06, 126.876, 271.698, 250
0.061, 138.415, 279.413, 250
0.062, 171.554, 310.672, 250
0.063, 220.498, 351.205, 250
0.064, 267.638, 371.5, 250
0.065, 290.844, 377.148, 250
0.066, 352.381, 394.288, 250
0.067, 417.956, 397.99, 250
0.068, 445.196, 394.159, 250
0.069, 489.898, 375.434, 250
0.07, 521.431, 351.66, 250
0.071, 566.676, 323.742, 250
0.072, 583.879, 284.752, 250
0.073, 586.302, 256.252, 250
0.074, 601.353, 212.067, 250
0.075, 578.246, 190.319, 250
0.076, 566.628, 166.767, 250
0.077, 553.951, 142.627, 250
0.078, 529.356, 126.688, 250
0.079, 505.394, 113.09, 250
0.08, 476.118, 96.6302, 250
0.081, 453.119, 92.2992, 250
0.082, 428.351, 83.7387, 250
0.083, 403.81, 76.7212, 250
0.084, 388.035, 76.2512, 250
0.085, 367.502, 70.1721, 250
0.086, 348.613, 65.4197, 250
0.087, 330.191, 61.2665, 250
0.088, 316.43, 56.2182, 250
0.089, 300.917, 54.5501, 250
0.09, 287.148, 50.8226, 250
0.091, 274.223, 45.8602, 250
0.092, 265.293, 45.7111, 250
0.093, 251.955, 41.2153, 250
0.094, 242.825, 40.7241, 250
0.095, 232.708, 37.7529, 250
0.096, 222.784, 35.248, 250
0.097, 213.754, 33.213, 250
0.098, 208.167, 32.724, 250
0.099, 198.779, 30.7833, 250
0.1, 195.312, 30.1741, 250
0.101, 185.843, 27.7938, 250
0.102, 180.38, 26.2381, 250
0.103, 173.916, 26.0432, 250
0.104, 168.464, 24.7167, 250
0.105, 161.954, 23.7256, 250
0.106, 158.794, 22.8727, 250
0.107, 152.999, 21.7877, 250
0.108, 148.23, 21.6385, 250
0.109, 143.315, 19.6287, 250
0.11, 140.218, 20.0875, 250
0.111, 135.879, 18.1956, 250
0.112, 133.294, 18.131, 250
0.113, 129.348, 18.5176, 250
0.114, 126.565, 18.0592, 250
0.115, 122.417, 16.4064, 250
0.116, 120.212, 16.6821, 250
0.117, 117.14, 15.264, 250
0.118, 113.562, 14.615, 250
0.119, 110.95, 14.3838, 250
0.12, 108.673, 14.4305, 250
0.121, 106.186, 13.8583, 250
0.122, 104.369, 13.8986, 250
0.123, 101.395, 12.6653, 250
0.124, 99.111, 13.6069, 250
0.125, 97.325, 12.646, 250
0.126, 94.969, 12.1741, 250
0.127, 94.297, 13.0953, 250
0.128, 91.757, 12.4445, 250
0.129, 89.121, 11.0841, 250
0.13, 88.496, 11.5037, 250
0.131, 85.643, 10.7645, 250
0.132, 84.193, 10.4155, 250
0.133, 83.302, 11.0831, 250
0.134, 81.412, 10.2402, 250
0.135, 80.047, 9.71086, 250
0.136, 78.304, 10.0435, 250
0.137, 76.941, 9.98937, 250
0.138, 76.121, 9.6962, 250
0.139, 74.777, 9.71253, 250
0.14, 72.617, 8.80445, 250
0.141, 72.325, 9.50649, 250
0.142, 70.836, 8.31174, 250
0.143, 69.839, 8.77548, 250
0.144, 68.877, 8.5823, 250
0.145, 67.474, 8.50854, 250
0.146, 66.89, 8.58428, 250
0.147, 65.168, 8.38223, 250
0.148, 64.301, 8.31086, 250
0.149, 63.37, 8.14807, 250
0, 0, 0, 255
0.001, 0.002, 0.0632139, 255
0.002, 0.011, 0.144496, 255
0.003, 0.057, 0.328254, 255
0.004, 0.145, 0.493938, 255
0.005, 0.251, 0.667832, 255
0.006, 0.477, 0.893012, 255
0.007, 0.642, 1.01185, 255
0.008, 0.921, 1.181, 255
0.009, 1.164, 1.16495, 255
0.01, 1.468, 1.31338, 255
0.011, 1.866, 1.37042, 255
0.012, 2.042, 1.35138, 255
0.013, 2.359, 1.47855, 255
0.014, 2.536, 1.5801, 255
0.015, 2.994, 1.63828, 255
0.016, 3.196, 1.7034, 255
0.017, 3.404, 1.80798, 255
0.018, 3.674, 1.93487, 255
0.019, 3.986, 1.96005, 255
0.02, 4.365, 1.98337, 255
0.021, 4.587, 2.12942, 255
0.022, 4.873, 2.13889, 255
0.023, 5.315, 2.40162, 255
0.024, 5.619, 2.43964, 255
0.025, 5.871, 2.55819, 255
0.026, 6.436, 2.78781, 255
0.027, 6.884, 3.27361, 255
0.028, 7.027, 2.90246, 255
0.029, 7.399, 3.09189, 255
0.03, 7.928, 3.21727, 255
0.031, 8.214, 3.44764, 255
0.032, 8.499, 3.48941, 255
0.033, 8.962, 3.77843, 255
0.034, 9.548, 4.05952, 255
0.035, 9.949, 3.92765, 255
0.036, 10.579, 4.61733, 255
0.037, 11.219, 4.74921, 255
0.038, 11.568, 4.86841, 255
0.039, 12.51, 5.92485, 255
0.04, 12.884, 5.97231, 255
0.041, 13.517, 5.78011, 255
0.042, 14.682, 7.4421, 255
0.043, 15.616, 7.56958, 255
0.044, 15.988, 7.42926, 255
0.045, 16.909, 8.91822, 255
0.046, 17.349, 8.20885, 255
0.047, 20.36, 41.4405, 255
0.048, 20.864, 18.7675, 255
0.049, 21.346, 11.3678, 255
0.05, 26.17, 67.2293, 255
0.051, 24.114, 14.2533, 255
0.052, 30.309, 73.4211, 255
0.053, 39.247, 117.237, 255
0.054, 41.29, 107.371, 255
0.055, 46.402, 125.939, 255
0.056, 64.858, 184.44, 255
0.057, 71.705, 189.859, 255
0.058, 92.306, 228.841, 255
0.059, 87.624, 213.981, 255
0.06, 127.226, 271.725, 255
0.061, 153.541, 299.111, 255
0.062, 169.648, 312.388, 255
0.063, 236.573, 361.738, 255
0.064, 238.465, 351.721, 255
0.065, 324.016, 394.148, 255
0.066, 354.057, 400.874, 255
0.067, 394.893, 396.944, 255
0.068, 461.614, 393.265, 255
0.069, 496.83, 377.286, 255
