This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.069, 852.649, 376.182, 355
0.07, 874.981, 299.953, 355
0.071, 841.926, 269.238, 355
0.072, 804.102, 233.928, 355
0.073, 777.984, 198.39, 355
0.074, 735.683, 169.192, 355
0.075, 686.839, 159.78, 355
0.076, 643.282, 136.608, 355
0.077, 600.934, 118.359, 355
0.078, 568.335, 114.736, 355
0.079, 529.499, 101.009, 355
0.08, 497.983, 94.758, 355
0.081, 473.334, 88.1105, 355
0.082, 441.134, 77.0318, 355
0.083, 420.428, 73.8292, 355
0.084, 395.971, 68.1332, 355
0.085, 377.612, 64.8975, 355
0.086, 356.376, 58.5591, 355
0.087, 338.805, 54.712, 355
0.088, 320.692, 53.6763, 355
0.089, 308.435, 49.6971, 355
0.09, 296.072, 47.4802, 355
0.091, 280.307, 44.2653, 355
0.092, 267.461, 41.2737, 355
0.093, 256.744, 38.8053, 355
0.094, 246.256, 35.498, 355
0.095, 237.148, 33.0246, 355
0.096, 228.678, 34.0209, 355
0.097, 219.971, 33.4043, 355
0.098, 210.789, 30.9799, 355
0.099, 203.338, 28.8435, 355
0.1, 195.903, 27.2531, 355
0.101, 191.935, 27.0623, 355
0.102, 184.392, 25.8274, 355
0.103, 176.924, 24.3044, 355
0.104, 172.957, 24.4116, 355
0.105, 166.63, 21.5996, 355
0.106, 161.393, 20.9548, 355
0.107, 156.71, 19.8979, 355
0.108, 153.217, 20.5928, 355
0.109, 147.791, 19.3557, 355
0.11, 143.325, 18.6755, 355
0.111, 138.678, 17.0795, 355
0.112, 135.651, 17.7604, 355
0.113, 131.842, 16.5457, 355
0.114, 130.1, 16.5437, 355
0.115, 125.043, 16.5589, 355
0.116, 122.84, 16.4655, 355
0.117, 119.833, 15.1146, 355
0.118, 116.559, 14.4745, 355
0.119, 113.807, 13.9263, 355
0.12, 110.208, 13.7884, 355
0.121, 108.132, 12.6908, 355
0.122, 105.918, 12.7384, 355
0.123, 103.805, 13.0034, 355
0.124, 101.448, 12.3837, 355
0.125, 99.88, 12.7908, 355
0.126, 97.228, 12.399, 355
0.127, 95.384, 11.6198, 355
0.128, 93.396, 11.0701, 355
0.129, 91.439, 10.6756, 355
0.13, 89.772, 10.2237, 355
0.131, 87.918, 10.6114, 355
0.132, 86.483, 10.5491, 355
0.133, 84.688, 10.2211, 355
0.134, 82.498, 9.28838, 355
0.135, 81.763, 9.88063, 355
0.136, 80.787, 9.73374, 355
0.137, 79.064, 9.44902, 355
0.138, 77.527, 8.81971, 355
0.139, 76.054, 8.73024, 355
0.14, 74.708, 8.45865, 355
0.141, 74.217, 8.77371, 355
0.142, 72.803, 8.85676, 355
0.143, 71.295, 8.53417, 355
0.144, 70.464, 7.79979, 355
0.145, 69.244, 8.06067, 355
0.146, 68.017, 7.80786, 355
0.147, 66.897, 7.46782, 355
0.148, 66.385, 7.58715, 355
0.149, 65.409, 7.43154, 355
0, 0, 0, 360
0.001, 0.003, 0.070647, 360
0.002, 0.031, 0.232463, 360
0.003, 0.142, 0.507776, 360
0.004, 0.22, 0.619355, 360
0.005, 0.505, 0.868317, 360
0.006, 0.787, 1.06378, 360
0.007, 1.129, 1.1377, 360
0.008, 1.5, 1.18912, 360
0.009, 1.799, 1.20772, 360
0.01, 2.168, 1.22138, 360
0.011, 2.464, 1.30717, 360
0.012, 2.682, 1.37072, 360
0.013, 3.025, 1.46232, 360
0.014, 3.263, 1.60867, 360
0.015, 3.486, 1.60306, 360
0.016, 4.104, 1.87808, 360
0.017, 4.354, 1.90911, 360
0.018, 4.683, 1.98356, 360
0.019, 5.101, 2.18009, 360
0.02, 5.526, 2.21389, 360
0.021, 5.757, 2.29389, 360
0.022, 6.224, 2.65364, 360
0.023, 6.528, 2.35355, 360
0.024, 6.858, 2.69478, 360
0.025, 7.318, 2.78835, 360
0.026, 7.7, 3.0206, 360
0.027, 8.158, 3.37269, 360
0.028, 8.7, 3.66879, 360
0.029, 9.068, 3.6251, 360
0.03, 9.608, 3.71838, 360
0.031, 9.877, 3.97541, 360
0.032, 10.708, 4.37113, 360
0.033, 10.976, 3.96855, 360
0.034, 11.776, 4.63614, 360
0.035, 12.458, 4.93054, 360
0.036, 12.731, 4.84795, 360
0.037, 13.493, 5.22417, 360
0.038, 14.328, 5.8102, 360
0.039, 15.232, 6.21693, 360
0.04, 15.95, 6.86291, 360
0.041, 16.865, 6.84418, 360
0.042, 17.896, 8.79859, 360
0.043, 18.792, 10.0271, 360
0.044, 21.266, 44.9888, 360
0.045, 20.477, 8.82323, 360
0.046, 22.629, 12.2229, 360
0.047, 24.894, 46.8884, 360
0.048, 26.157, 53.5018, 360
0.049, 31.12, 80.9844, 360
0.05, 37.99, 126.336, 360
0.051, 39.949, 120.896, 360
0.052, 51.443, 167.052, 360
0.053, 67.42, 214.986, 360
0.054, 67.506, 208.203, 360
0.055, 100.214, 286.115, 360
0.056, 104.451, 289.43, 360
0.057, 160.492, 380.44, 360
0.058, 207.314, 440.864, 360
0.059, 231.278, 452.636, 360
0.06, 293.339, 498.109, 360
0.061, 323.923, 516.048, 360
0.062, 441.71, 572.26, 360
0.063, 507.471, 582.242, 360
0.064, 568.323, 580.254, 360
0.065, 676.793, 557.873, 360
0.066, 747.627, 533.105, 360
0.067, 790.281, 490.31, 360
0.068, 847.445, 411.588, 360
0.069, 881.719, 364.716, 360
0.07, 848.713, 314.77, 360
0.071, 865.424, 259.879, 360
0.072, 802.554, 226.52, 360
0.073, 779.52, 189.786, 360
0.074, 733.97, 161.954, 360
0.075, 694.327, 137.554, 360
0.076, 638.649, 137.839, 360
0.077, 604.353, 122.234, 360
0.078, 568.895, 113.807, 360
0.079, 522.049, 98.1557, 360
0.08, 499.168, 99.2044, 360
0.081, 468.333, 84.8721, 360
0.082, 442.328, 84.3542, 360
0.083, 420.772, 72.3379, 360
0.084, 397.154, 67.7416, 360
0.085, 377.796, 63.1261, 360
0.086, 356.045, 61.1773, 360
0.087, 340.398, 56.0155, 360
0.088, 323.672, 54.0691, 360
0.089, 310.337, 51.059, 360
0.09, 295.834, 47.6931, 360
0.091, 283.163, 45.4774, 360
0.092, 270.014, 41.5288, 360
0.093, 259.228, 39.6149, 360
0.094, 248.096, 35.3245, 360
0.095, 236.797, 34.6231, 360
0.096, 228.192, 33.747, 360
0.097, 221.444, 32.4247, 360
0.098, 213.101, 31.5764, 360
0.099, 203.392, 29.119, 360
0.1, 196.899, 27.0841, 360
0.101, 189.288, 26.552, 360
0.102, 185.424, 25.4119, 360
0.103, 178.796, 25.4615, 360
0.104, 171.484, 22.9802, 360
0.105, 166.476, 22.2126, 360
0.106, 161.764, 21.1251, 360
0.107, 156.892, 20.8784, 360
0.108, 150.957, 19.3763, 360
0.109, 147.23, 19.2096, 360
0.11, 143.482, 18.6635, 360
0.111, 140.755, 18.1704, 360
0.112, 136.956, 17.8533, 360
0.113, 132.563, 17.2503, 360
0.114, 129.78, 16.5341, 360
0.115, 125.747, 15.6179, 360
0.116, 122.658, 15.354, 360
0.117, 118.658, 14.0919, 360
0.118, 115.899, 13.3696, 360
0.119, 114.862, 13.8359, 360
0.12, 111.313, 13.0829, 360
0.121, 108.656, 13.3337, 360
0.122, 106.254, 12.28, 360
0.123, 104.633, 12.9706, 360
0.124, 102.177, 12.1806, 360
0.125, 98.93, 12.2208, 360
0.126, 97.493, 11.6422, 360
0.127, 95.568, 11.1606, 360
0.128, 93.166, 10.813, 360
0.129, 91.707, 10.8335, 360
0.13, 90.219, 10.1252, 360
0.131, 88.067, 10.4511, 360
0.132, 86.537, 10.2136, 360
0.133, 84.615, 9.74827, 360
0.134, 83.249, 9.67011, 360
0.135, 81.457, 9.77426, 360
0.136, 80.316, 9.70897, 360
0.137, 78.626, 9.13981, 360
0.138, 77.807, 9.57046, 360
0.139, 76.038, 8.56706, 360
0.14, 74.554, 8.50418, 360
0.141, 74.092, 8.52734, 360
0.142, 72.605, 8.35685, 360
0.143, 71.314, 8.24241, 360
0.144, 69.986, 7.98197, 360
0.145, 69.202, 7.82912, 360
0.146, 67.755, 7.26863, 360
0.147, 66.7, 7.66929, 360
0.148, 65.625, 7.41029, 360
0.149, 64.821, 7.43781, 360
0, 0, 0, 365
0.001, 0.007, 0.113802, 365
0.002, 0.03, 0.230434, 365
0.003, 0.12, 0.474974, 365
0.004, 0.286, 0.694409, 365
0.005, 0.49, 0.889888, 365
0.006, 0.773, 1.02444, 365
0.007, 1.194, 1.16033, 365
0.008, 1.455, 1.20664, 365
0.009, 1.855, 1.17642, 365
0.01, 2.153, 1.21309, 365
0.011, 2.515, 1.33558, 365
0.012, 2.685, 1.387, 365
0.013, 3.069, 1.59193, 365
0.014, 3.334, 1.63537, 365
0.015, 3.751, 1.73465, 365
0.016, 3.952, 1.7674, 365
0.017, 4.308, 1.89292, 365
0.018, 4.79, 1.99095, 365
0.019, 5.111, 2.07574, 365
0.02, 5.441, 2.13975, 365
0.021, 5.826, 2.1826, 365
0.022, 6.069, 2.29701, 365
0.023, 6.65, 2.76722, 365
0.024, 7.086, 2.59357, 365
0.025, 7.338, 2.81598, 365
0.026, 7.681, 2.8718, 365
0.027, 8.285, 3.43479, 365
0.028, 8.789, 3.50064, 365
0.029, 8.966, 3.43145, 365
0.03, 9.654, 3.72536, 365
0.031, 10.318, 4.13943, 365
0.032, 10.633, 4.23654, 365
0.033, 10.857, 3.92741, 365
0.034, 12.03, 4.72219, 365
0.035, 12.297, 4.64271, 365
0.036, 13.042, 4.88838, 365
0.037, 14.026, 6.23902, 365
0.038, 14.559, 7.43226, 365
0.039, 15.214, 6.30985, 365
0.04, 16.167, 7.46158, 365
0.041, 16.504, 6.98455, 365
0.042, 18.032, 8.18101, 365
0.043, 18.877, 8.80942, 365
0.044, 19.828, 9.48601, 365
0.045, 21.181, 9.83556, 365
0.046, 22.891, 11.4978, 365
0.047, 23.712, 11.0218, 365
0.048, 24.608, 11.6178, 365
0.049, 29.629, 67.0084, 365
0.05, 37.075, 120.346, 365
0.051, 42.368, 141.415, 365
0.052, 58.464, 190.172, 365
0.053, 63.644, 198.483, 365
0.054, 68.32, 206.979, 365
0.055, 91.952, 269.182, 365
0.056, 141.863, 362.735, 365
0.057, 163.744, 389.494, 365
0.058, 179.154, 402.291, 365
0.059, 235.81, 459.364, 365
0.06, 318.714, 524.597, 365
0.061, 355.05, 533.277, 365
0.062, 427.144, 566.664, 365
0.063, 538.461, 589.192, 365
0.064, 606.71, 584.915, 365
0.065, 662.307, 566.918, 365
0.066, 774.573, 533.889, 365
0.067, 822.367, 482.442, 365
0.068, 889.678, 421.608, 365
0.069, 859.163, 378.781, 365
0.07, 881.615, 309.678, 365
0.071, 849.185, 260.705, 365
0.072, 837.8, 222.802, 365
0.073, 784.2, 180.521, 365
0.074, 735.207, 172.943, 365
0.075, 685.42, 150.942, 365
0.076, 651.19, 138.968, 365
0.077, 608.411, 125.011, 365
0.078, 566.468, 111.273, 365
0.079, 536.347, 107.461, 365
0.08, 500.368, 94.1584, 365
0.081, 471.748, 86.3015, 365
0.082, 445.511, 79.5162, 365
0.083, 418.801, 72.712, 365
0.084, 399.256, 70.4371, 365
0.085, 377.5, 65.6344, 365
0.086, 355.927, 58.8836, 365
0.087, 337.126, 55.4334, 365
0.088, 323.112, 51.5488, 365
0.089, 310.474, 50.9389, 365
0.09, 296.186, 46.8826, 365
0.091, 280.951, 44.4812, 365
0.092, 271.273, 43.0095, 365
0.093, 259.648, 38.8546, 365
0.094, 248.115, 36.7341, 365
0.095, 237.044, 34.018, 365
0.096, 228.23, 32.1696, 365
0.097, 220.517, 31.1172, 365
0.098, 213.002, 29.4854, 365
0.099, 205.463, 29.872, 365
0.1, 197.155, 27.2416, 365
0.101, 192.741, 26.253, 365
0.102, 184.533, 25.1024, 365
0.103, 177.417, 23.4269, 365
0.104, 172.545, 22.7664, 365
0.105, 166.377, 22.3355, 365
0.106, 162.674, 21.4547, 365
0.107, 157.048, 20.8233, 365
0.108, 152.525, 19.8111, 365
0.109, 148.034, 18.9407, 365
0.11, 142.971, 18.1608, 365
0.111, 140.275, 17.8048, 365
0.112, 136.045, 17.299, 365
0.113, 132.557, 18.0358, 365
0.114, 129.044, 16.4158, 365
0.115, 125.821, 15.8421, 365
0.116, 122.584, 15.218, 365
0.117, 119.529, 14.6844, 365
0.118, 116.823, 14.566, 365
0.119, 114.328, 14.4347, 365
0.12, 111.734, 14.0346, 365
0.121, 108.909, 13.5464, 365
0.122, 105.765, 12.6201, 365
0.123, 103.908, 12.5359, 365
0.124, 101.684, 11.8601, 365
0.125, 99.448, 11.8724, 365
0.126, 97.697, 11.6365, 365
0.127, 95.909, 11.4869, 365
0.128, 93.625, 10.8399, 365
0.129, 91.882, 10.7591, 365
0.13, 89.779, 10.6212, 365
0.131, 88.576, 10.9941, 365
0.132, 86.422, 10.2049, 365
0.133, 84.398, 9.99118, 365
0.134, 83.128, 9.4293, 365
0.135, 82.009, 9.46028, 365
0.136, 80.253, 8.60854, 365
0.137, 78.776, 9.14701, 365
0.138, 77.234, 8.96957, 365
0.139, 76.591, 8.74172, 365
0.14, 74.275, 8.03376, 365
0.141, 73.957, 8.6669, 365
0.142, 72.561, 8.33944, 365
0.143, 71.45, 8.0585, 365
0.144, 70.226, 7.78543, 365
0.145, 68.985, 7.92457, 365
0.146, 68.18, 7.64733, 365
0.147, 66.735, 6.98976, 365
0.148, 65.837, 7.11312, 365
0.149, 64.998, 7.09366, 365
0, 0, 0, 370
0.001, 0.004, 0.0631189, 370
0.002, 0.037, 0.252252, 370
0.003, 0.133, 0.474669, 370
0.004, 0.28, 0.698284, 370
0.005, 0.498, 0.923036, 370
0.006, 0.877, 1.08345, 370
0.007, 1.145, 1.12249, 370
0.008, 1.528, 1.21046, 370
0.009, 1.859, 1.27402, 370
0.01, 2.21, 1.28604, 370
0.011, 2.342, 1.26057, 370
0.012, 2.79, 1.44634, 370
0.013, 3.073, 1.51647, 370
0.014, 3.446, 1.74215, 370
0.015, 3.624, 1.67291, 370
0.016, 4.074, 1.92938, 370
0.017, 4.408, 2.01582, 370
0.018, 4.828, 2.06359, 370
0.019, 5.111, 2.17363, 370
0.02, 5.487, 2.3259, 370
0.021, 5.84, 2.31266, 370
0.022, 6.228, 2.249, 370
0.023, 6.67, 2.73954, 370
0.024, 6.926, 2.66731, 370
0.025, 7.407, 2.84101, 370
0.026, 7.922, 2.80854, 370
0.027, 8.35, 3.35969, 370
0.028, 8.605, 3.21916, 370
0.029, 9.088, 3.60198, 370
0.03, 9.668, 3.88044, 370
0.031, 10.055, 3.64746, 370
0.032, 10.826, 4.48149, 370
0.033, 11.489, 4.55367, 370
0.034, 11.947, 5.18075, 370
0.035, 12.606, 4.97823, 370
0.036, 13.221, 5.0849, 370
0.037, 13.869, 5.14508, 370
0.038, 14.68, 5.79237, 370
0.039, 15.278, 6.1215, 370
0.04, 16.19, 7.58379, 370
0.041, 17.307, 7.46383, 370
0.042, 18.065, 7.3891, 370
0.043, 18.583, 7.61466, 370
0.044, 20.311, 11.818, 370
0.045, 20.803, 10.2339, 370
0.046, 24.535, 61.2952, 370
0.047, 24.985, 55.0438, 370
0.048, 28.964, 78.9594, 370
0.049, 34.119, 100.095, 370
0.05, 39.899, 132.282, 370
0.051, 45.283, 151.482, 370
0.052, 57.964, 199.114, 370
0.053, 69.699, 223.74, 370
0.054, 76.27, 245.173, 370
0.055, 97.492, 282.39, 370
0.056, 118.485, 323.53, 370
0.057, 165.739, 390.837, 370
0.058, 172.699, 391.777, 370
0.059, 233.607, 460.07, 370
0.06, 327.916, 536.287, 370
0.061, 401.823, 575.193, 370
0.062, 431.759, 575.411, 370
0.063, 566.366, 603.765, 370
0.064, 645.773, 590.602, 370
0.065, 739.31, 582.636, 370
0.066, 791.101, 530.89, 370
0.067, 839.456, 491.523, 370
0.068, 880.928, 431.354, 370
0.069, 914.66, 347.787, 370
0.07, 892.251, 304.238, 370
0.071, 870.383, 249.142, 370
0.072, 828.907, 219.681, 370
0.073, 786.603, 204.29, 370
0.074, 748.273, 172.901, 370
0.075, 700.454, 146.571, 370
0.076, 646.348, 136.305, 370
0.077, 602.546, 118.96, 370
0.078, 569.985, 111.015, 370
0.079, 531.984, 100.813, 370
0.08, 502.398, 94.4883, 370
0.081, 467.76, 85.9991, 370
0.082, 445.288, 81.1242, 370
0.083, 415.864, 69.7346, 370
0.084, 394.53, 66.4394, 370
0.085, 375.729, 61.7183, 370
0.086, 356.205, 56.8524, 370
0.087, 341.537, 57.0036, 370
0.088, 321.546, 51.4143, 370
0.089, 310.993, 48.5945, 370
0.09, 292.563, 43.9599, 370
0.091, 282.347, 43.0738, 370
0.092, 270.496, 42.8874, 370
0.093, 258.321, 39.3554, 370
0.094, 245.583, 35.4973, 370
0.095, 237.73, 34.8175, 370
0.096, 227.411, 31.0051, 370
0.097, 219.032, 31.563, 370
0.098, 211.193, 29.2398, 370
0.099, 207.469, 29.9722, 370
0.1, 197.098, 28.6943, 370
0.101, 190.064, 26.7684, 370
0.102, 185.493, 25.2595, 370
0.103, 178.53, 23.9683, 370
0.104, 172.842, 22.0766, 370
0.105, 167.984, 22.9001, 370
0.106, 162.074, 21.3077, 370
0.107, 157.23, 21.0383, 370
0.108, 152.484, 20.1088, 370
0.109, 148.949, 19.727, 370
0.11, 143.66, 18.3538, 370
0.111, 139.817, 18.1023, 370
0.112, 136.5, 17.9347, 370
0.113, 132.544, 16.5035, 370
0.114, 130.291, 17.0228, 370
0.115, 125.319, 14.9088, 370
0.116, 121.927, 15.0817, 370
0.117, 120.248, 15.8652, 370
0.118, 116.855, 14.9215, 370
0.119, 114.359, 14.6801, 370
0.12, 111.841, 14.4349, 370
0.121, 108.895, 13.5883, 370
0.122, 106.761, 12.9536, 370
0.123, 104.366, 12.8434, 370
0.124, 102.301, 11.9052, 370
0.125, 99.684, 12.0746, 370
0.126, 97.45, 11.5184, 370
0.127, 95.715, 11.8554, 370
0.128, 94.307, 11.8711, 370
0.129, 91.441, 10.9623, 370
0.13, 89.977, 10.7512, 370
0.131, 87.7, 10.2477, 370
0.132, 86.21, 10.2031, 370
0.133, 84.573, 9.27926, 370
0.134, 83.434, 9.20107, 370
0.135, 81.859, 9.30253, 370
0.136, 80.544, 9.18935, 370
0.137, 79.528, 9.25036, 370
0.138, 78.091, 9.26265, 370
0.139, 76.61, 9.03183, 370
0.14, 74.91, 8.21754, 370
0.141, 73.774, 8.62223, 370
0.142, 72.229, 8.17463, 370
0.143, 71.632, 8.2132, 370
0.144, 70.116, 7.79247, 370
0.145, 69.186, 7.97981, 370
0.146, 68.047, 7.59926, 370
0.147, 67.158, 7.78698, 370
0.148, 66.479, 7.66417, 370
0.149, 65.127, 7.40384, 370
0, 0, 0, 375
0.001, 0.012, 0.154454, 375
0.002, 0.019, 0.17504, 375
0.003, 0.136, 0.54176, 375
0.004, 0.283, 0.696356, 375
0.005, 0.543, 0.902303, 375
0.006, 0.835, 1.11075, 375
0.007, 1.18, 1.20648, 375
0.008, 1.591, 1.19403, 375
0.009, 1.862, 1.29806, 375
0.01, 2.176, 1.27633, 375
0.011, 2.546, 1.35347, 375
0.012, 2.769, 1.34894, 375
0.013, 3.076, 1.57804, 375
0.014, 3.422, 1.69408, 375
0.015, 3.704, 1.7912, 375
0.016, 4.008, 1.85848, 375
0.017, 4.385, 1.89968, 375
0.018, 4.746, 1.95895, 375
0.019, 5.149, 2.02702, 375
0.02, 5.492, 2.32248, 375
0.021, 5.817, 2.27497, 375
0.022, 6.188, 2.40472, 375
0.023, 6.61, 2.44661, 375
0.024, 6.894, 2.66997, 375
0.025, 7.263, 2.69478, 375
0.026, 7.888, 2.87114, 375
0.027, 8.295, 3.11865, 375
0.028, 8.749, 3.42812, 375
0.029, 9.274, 3.56103, 375
0.03, 9.934, 3.88608, 375
0.031, 10.239, 3.81076, 375
0.032, 10.901, 3.99415, 375
0.033, 11.33, 4.34501, 375
0.034, 11.958, 4.72252, 375
0.035, 12.751, 4.83704, 375
0.036, 13.321, 5.20999, 375
0.037, 14.059, 5.72796, 375
0.038, 14.761, 5.66797, 375
0.039, 15.618, 6.76314, 375
0.04, 16.103, 6.56555, 375
0.041, 16.928, 7.37474, 375
0.042, 18.118, 8.6546, 375
0.043, 19.014, 8.20584, 375
0.044, 20.269, 9.47009, 375
0.045, 22.827, 51.6567, 375
0.046, 28.989, 103.317, 375
0.047, 24.479, 14.6155, 375
0.048, 28.093, 54.503, 375
0.049, 34.404, 116.634, 375
0.05, 32.358, 67.2203, 375
0.051, 40.585, 128.436, 375
0.052, 49.911, 155.237, 375
0.053, 60.45, 194.852, 375
0.054, 91.397, 276.567, 375
0.055, 101.708, 293.795, 375
0.056, 129.847, 346.254, 375
0.057, 178.048, 411.447, 375
0.058, 202.933, 441.415, 375
0.059, 267.631, 500.494, 375
0.06, 328.061, 540.925, 375
0.061, 377.881, 563.864, 375
0.062, 464.583, 590.905, 375
0.063, 579.581, 609.282, 375
0.064, 640.042, 597.93, 375
0.065, 728.713, 579.838, 375
0.066, 827.757, 535.723, 375
0.067, 866.856, 496.758, 375
0.068, 893.752, 420.143, 375
0.069, 900.852, 359.743, 375
0.07, 900.367, 293.688, 375
0.071, 871.814, 248.488, 375
0.072, 835.119, 208.904, 375
0.073, 788.388, 185.845, 375
0.074, 739.474, 163.139, 375
0.075, 696.127, 150.377, 375
0.076, 659.008, 138.903, 375
0.077, 600.719, 114.871, 375
0.078, 570.389, 113.627, 375
0.079, 539.183, 105.719, 375
0.08, 499.527, 94.4688, 375
0.081, 470.465, 83.2033, 375
0.082, 443.439, 84.1386, 375
0.083, 420.66, 70.8572, 375
0.084, 395.045, 67.3788, 375
0.085, 377.896, 64.2942, 375
0.086, 357.272, 58.7279, 375
0.087, 338.974, 52.5138, 375
0.088, 325.405, 49.9027, 375
0.089, 308.662, 49.3859, 375
0.09, 294.959, 44.6898, 375
0.091, 282.305, 43.7827, 375
0.092, 270.062, 39.6615, 375
0.093, 259.045, 39.4743, 375
0.094, 248.668, 36.3621, 375
0.095, 237.85, 35.4391, 375
0.096, 230.904, 33.4859, 375
0.097, 218.418, 28.8342, 375
0.098, 212.954, 30.3963, 375
0.099, 205.545, 28.8833, 375
0.1, 197.692, 27.3629, 375
0.101, 190.667, 26.9695, 375
0.102, 183.987, 25.0656, 375
0.103, 179.098, 24.1979, 375
0.104, 174.521, 24.3013, 375
0.105, 167.408, 21.8635, 375
0.106, 162.711, 21.4714, 375
0.107, 157.092, 21.1549, 375
0.108, 152.689, 20.7188, 375
0.109, 149.076, 19.448, 375
0.11, 144.551, 18.6667, 375
0.111, 140.367, 18.0628, 375
0.112, 136.612, 16.9575, 375
0.113, 132.828, 16.3232, 375
0.114, 129.365, 15.9394, 375
0.115, 126.2, 15.6264, 375
0.116, 122.369, 14.954, 375
0.117, 119.893, 14.2143, 375
0.118, 116.837, 13.7718, 375
0.119, 114.923, 14.6486, 375
0.12, 112.294, 13.7071, 375
0.121, 109.063, 13.0806, 375
0.122, 106.282, 12.4612, 375
0.123, 103.954, 12.5432, 375
0.124, 102.081, 12.188, 375
0.125, 99.074, 11.6851, 375
0.126, 97.308, 11.3511, 375
0.127, 96.166, 10.9795, 375
0.128, 93.997, 11.0318, 375
0.129, 91.92, 10.4844, 375
0.13, 90.336, 10.9203, 375
0.131, 88.711, 10.3228, 375
0.132, 86.781, 10.0834, 375
0.133, 85.033, 10.1234, 375
0.134, 83.647, 9.61262, 375
0.135, 81.966, 9.50836, 375
0.136, 80.284, 9.11885, 375
0.137, 79.113, 9.30378, 375
0.138, 78.058, 8.69555, 375
0.139, 76.259, 8.61928, 375
0.14, 74.933, 8.53677, 375
0.141, 74.138, 8.92821, 375
0.142, 72.776, 8.412, 375
0.143, 71.708, 8.31509, 375
0.144, 70.358, 8.24499, 375
0.145, 69.08, 7.71917, 375
0.146, 68.455, 7.76595, 375
0.147, 66.998, 7.80256, 375
0.148, 66.106, 7.77115, 375
0.149, 65.234, 7.17476, 375
0, 0, 0, 380
0.001, 0.004, 0.0893532, 380
0.002, 0.031, 0.228121, 380
0.003, 0.127, 0.47631, 380
0.004, 0.277, 0.685763, 380
0.005, 0.543, 0.946653, 380
0.006, 0.866, 1.06115, 380
0.007, 1.185, 1.15359, 380
0.008, 1.496, 1.18405, 380
0.009, 1.944, 1.24534, 380
0.01, 2.301, 1.23952, 380
0.011, 2.533, 1.29418, 380
0.012, 2.787, 1.39629, 380
0.013, 3.153, 1.57213, 380
0.014, 3.398, 1.598, 380
0.015, 3.83, 1.78916, 380
0.016, 4.105, 1.86654, 380
0.017, 4.474, 1.91659, 380
0.018, 4.841, 2.17893, 380
0.019, 5.252, 1.94486, 380
0.02, 5.571, 2.05693, 380
0.021, 6.016, 2.26534, 380
0.022, 6.358, 2.45354, 380
0.023, 6.767, 2.71527, 380
0.024, 7.064, 2.6092, 380
0.025, 7.431, 2.61825, 380
0.026, 7.831, 2.84261, 380
0.027, 8.238, 2.96738, 380
0.028, 9.109, 3.43178, 380
0.029, 9.383, 3.63982, 380
0.03, 9.786, 3.53641, 380
0.031, 10.214, 3.96689, 380
0.032, 10.798, 3.92851, 380
0.033, 11.309, 3.9112, 380
0.034, 11.854, 4.65389, 380
0.035, 12.469, 4.45859, 380
0.036, 13.237, 5.14867, 380
0.037, 14.16, 5.24294, 380
0.038, 14.661, 5.42015, 380
0.039, 15.829, 6.68669, 380
0.04, 16.094, 6.43064, 380
0.041, 17.142, 6.95024, 380
0.042, 18.361, 7.38896, 380
0.043, 18.886, 8.15763, 380
0.044, 20.843, 10.3284, 380
0.045, 21.319, 9.53432, 380
0.046, 22.9, 11.1268, 380
0.047, 28.053, 78.8568, 380
0.048, 28.425, 61.936, 380
0.049, 29.86, 67.1456, 380
0.05, 36.571, 109.843, 380
0.051, 43.271, 131.466, 380
0.052, 62.119, 217.502, 380
0.053, 79.294, 258.819, 380
0.054, 86.971, 263.623, 380
0.055, 98.861, 293.435, 380
0.056, 130.251, 348.987, 380
0.057, 181.499, 421.788, 380
0.058, 225.957, 469.719, 380
0.059, 266.915, 499.575, 380
0.06, 335.621, 548.554, 380
0.061, 381.123, 568.027, 380
0.062, 487.331, 606.684, 380
0.063, 554.419, 608.736, 380
0.064, 661.567, 613.732, 380
0.065, 776.439, 568.788, 380
0.066, 817.416, 546.895, 380
0.067, 890.664, 469.308, 380
0.068, 893.083, 410.51, 380
0.069, 909.582, 356.758, 380
0.07, 928.353, 293.257, 380
0.071, 897.732, 242.813, 380
0.072, 834.915, 216.117, 380
0.073, 804.439, 178.714, 380
0.074, 741.667, 154.577, 380
0.075, 700.737, 151.873, 380
0.076, 654.612, 131.165, 380
0.077, 613.92, 126.3, 380
0.078, 572.166, 113.038, 380
0.079, 530.917, 98.4362, 380
0.08, 502.45, 94.6952, 380
0.081, 471.63, 85.8706, 380
0.082, 444.025, 82.0523, 380
0.083, 422.546, 75.9707, 380
0.084, 396.828, 67.5121, 380
0.085, 377.213, 65.1827, 380
0.086, 354.33, 56.8068, 380
0.087, 339.414, 57.3079, 380
0.088, 322.937, 50.0281, 380
0.089, 309.781, 49.4877, 380
0.09, 297.509, 46.2883, 380
0.091, 281.528, 43.014, 380
0.092, 269.179, 37.9424, 380
0.093, 258.164, 36.6196, 380
0.094, 248.967, 34.6797, 380
0.095, 239.23, 35.6126, 380
0.096, 230.908, 33.6732, 380
0.097, 221.683, 31.632, 380
0.098, 210.942, 29.6708, 380
0.099, 204.145, 27.1624, 380
0.1, 197.476, 26.3752, 380
0.101, 191.559, 25.7594, 380
0.102, 184.171, 24.8123, 380
0.103, 178.408, 24.2201, 380
0.104, 172.831, 22.452, 380
0.105, 167.931, 21.3599, 380
